"","ctr_1","ctr_2","ctr_3","ctr_4","ctr_7","mg_1","mg_2","mg_3","mg_4","mg_7"
"P33240",7.15247558357033,7.12541389842623,6.94497205972209,6.90671645627134,6.44131115413677,7.05401771796405,7.25940374029171,7.21546592130492,7.25050227886873,6.84894298218919
"P33316",7.52016068678342,7.78503754997244,7.75748102365871,7.58884318490398,7.00583653446365,7.3556021059626,7.76793203947365,7.76963151023484,7.56037739831199,6.52191524714003
"P33991",7.80520040110729,7.84250669962293,7.58765341995148,7.29408153119647,6.87581304932858,7.73187406687716,7.53455906888056,7.27498046056335,7.41435241414209,7.1054568479952
"P33992",7.72057819189785,7.60497531820706,7.33719167101968,7.16815193058123,7.19241767085434,7.29139917594389,7.59313677824956,6.96053843605982,7.28711514201352,7.38123373649202
"P33993",7.96968523826379,7.87966787252184,7.74275911589218,7.60081899526459,7.07891848736027,7.79256676378508,7.96902463328051,7.75051307870176,7.50757144127324,7.05388836625995
"P34897",7.73437507160129,7.82373807922306,7.92664281787474,7.37363731464049,7.83742863067312,7.7536969829862,7.34764945610454,7.68153198040888,7.84433417033028,7.92507892231615
"P34932",8.45982388889161,8.42896743100697,8.41130263188788,8.33604163185223,8.3547066847269,8.33604153989904,8.37417904325498,8.46457290381393,8.5667118223101,8.24077052679706
"P34955",7.53813630089681,7.18775382458582,7.13182597808164,7.3967477994663,6.68925961493636,7.34871696103494,7.27599302878971,7.3261343290903,7.50710950432138,7.07597061510375
"P35080",7.77177513099372,7.72645185635813,7.64376775011155,7.30990302138591,7.43102883767249,7.7872495854102,7.01596642007427,7.02935766650076,6.98484408513609,7.39632072895719
"P35221",8.19202880496915,8.28366582257014,8.0151643149157,8.02668034496739,7.90698813292755,8.18939012420128,7.76457946638822,8.18309506849186,8.08925575755518,7.86461785375576
"P35222",7.84432798418812,7.8960289991981,7.9409135265949,8.03372939822873,7.65309365176187,7.69823736640459,7.72738875131871,7.97246197282319,7.84966604456568,7.07491417519342
"P35232",8.10390259305808,8.28845031450477,8.27615845644461,8.12615738313665,8.02390483301762,8.16265336665974,8.17226614354759,8.2814679893854,8.05217573367737,7.85361600371384
"P35237",7.78278130470852,7.68946504294065,8.13759927673105,7.9354451590224,7.59936627855678,7.62322472414522,7.63856593041304,7.86619282030641,8.02806574788769,7.78574008635138
"P35241",7.51326555817332,7.60573101469521,7.63641707696156,7.51071392091302,6.99541956678005,7.51809125736839,7.61714545641699,7.70798531297265,7.23184999877192,7.11673995897168
"P35268",8.1070390008099,7.98161475494267,8.01286520778773,7.91936844158911,7.72701315407426,6.86878557877216,8.10561462862229,7.71679980657621,7.66208337477842,7.738574226755
"P35269",6.88235894531983,7.21592405448204,7.14146966502373,6.89610953595383,6.87371860111191,6.94812018330933,7.17491966601739,7.00791491561086,6.91719954476133,7.04042327321906
"P35579",10.0136948505308,9.95840907284528,9.82558982868249,9.69536494771625,9.63716478465659,9.97734576554928,9.88258016629598,9.79951144636607,9.69811023587294,9.6161889492908
"P35580",8.38431724481643,8.31381925976578,8.18867142263555,8.07875046963638,8.17742206199105,8.39044119182429,8.24919463204783,8.12370777288205,8.08054278264912,7.98749608114538
"P35606",8.56359936911587,8.4324902161339,8.48121186608281,8.24566361632057,8.28151679059657,8.47781494132944,8.44818929998828,8.44637074669636,8.44822598918448,8.27111343963548
"P35611",7.18917052972426,7.26160076417262,7.29635922971975,7.18158117226227,6.96431516995573,7.25833130594424,7.27783625056871,7.36887496239644,7.25994516035271,7.52750933648419
"P35613",7.28872156941435,7.71786518534247,7.17737284304962,7.28249189802447,6.89893966133261,7.18481718864977,7.40434693113312,7.54735580392044,7.15317246554128,7.00905854468711
"P35637",8.10412112334869,8.54477757261935,8.44749879958965,8.20973617443093,8.0388578744121,8.25740462210497,8.25641922899107,7.83074920728065,8.26202216069284,7.8161722108142
"P35659",7.4588980196849,7.53248527836945,7.46041342839723,6.9859049602313,6.83379543640982,7.34075090012899,7.17501043076423,6.75991109776985,7.09291309863236,6.98905105982569
"P35754",7.58033916988309,7.38711242325337,7.60561368845976,7.46258730095951,6.94059653630577,7.51493026030449,7.27375634393159,7.44538512724874,7.4555997374271,6.77148323833436
"P35998",7.9866224420436,8.09686388000993,7.96712171268372,7.56642161313065,7.64839082156847,7.94087073446893,7.92773796055938,7.90308631833188,7.96373401905079,7.848515421883
"P36405",7.33452632416265,7.3966184748433,7.38932563489372,7.39657282632715,7.0882013065523,7.42990307251431,7.55154765971971,7.39092396644245,7.42898477737056,6.86578223252952
"P36542",7.54884497709672,7.68592582786228,7.58940040904628,6.90481957477992,6.98882706049955,7.49453746672917,7.66267810047116,7.63979708030146,7.51017546132029,7.02109025448013
"P36543",7.31614549941466,7.32159933689296,7.28208086695878,7.37043784197832,7.20903058626607,7.34856512920428,7.41807909887709,7.32740144810244,7.27654937412719,7.07978940114975
"P36551",7.11886145346131,7.02823612862004,6.95129263782222,6.92487260883441,6.79303117885788,6.83948652807423,6.92988773945566,6.88057714646426,6.90025578711366,7.15779179550586
"P36578",8.73356103728581,8.70555696775824,8.55358271041521,8.43255871412502,7.5848461624954,8.7110485387991,8.61225496248774,8.63088965783616,8.37563427667721,7.85310910675768
"P36871",7.43752385462651,6.90995765363815,7.366739626552,7.16751258704248,7.15590022255614,7.38522947596576,7.19279327836865,7.21764286073543,7.55078871523951,7.24544887612912
"P36957",8.00249126417331,7.85164397867457,7.94984234729762,7.69971817434794,7.36550446576171,7.82915588014186,7.89055718311501,7.83623650709341,7.73487233491621,7.06833568455993
"P37108",7.79017687592907,7.78941012184634,7.84493702476484,7.84120528935087,7.84043048181316,7.84913058844564,8.0053963650963,7.97220349756309,7.80517425390061,7.86662897570557
"P37198",7.14569753931183,7.30468365175061,7.18147529530455,7.21437347606748,6.91662125740967,7.22068134486354,7.47779567473419,7.25808771993335,7.14105992538769,6.9942744077315
"P37802",9.06842876946564,9.26428394685116,9.27602397476754,9.18886682372994,8.8543010990169,9.04307768607281,9.09904439211974,9.24626607949365,9.37798986785087,8.95440203256261
"P37837",8.68628334825043,8.62116761999092,8.40779719379382,8.2408425136861,8.19763235621581,8.40122061846167,8.29347234802432,8.16991279999327,8.3289581584269,8.15281219937732
"P38117",7.1927251294616,7.07440763044198,7.14427046122107,7.16322022767352,7.04824458985485,7.21528676334006,7.1577309974675,7.04893657891316,7.07836320040392,7.12484756350178
"P38159",8.35842984881053,8.4281943134912,8.35795692679579,8.12897092797328,7.77890926249779,8.23778227724648,8.20427115737651,8.0692489287082,8.1475115726741,7.93908969272264
"P38606",7.84537586871555,7.63084303595731,7.70897627682762,7.49100572012853,7.38930559936566,7.6470132157104,7.55898645050041,7.68517784415862,7.6656438305401,7.47514389610334
"P38646",8.86229511471438,8.81831202228773,8.83439839549822,8.54662789419501,8.37300329324373,8.80184154160992,8.55687346253867,8.68945621472982,8.62208177413075,8.30170149100049
"P38919",7.81207857684953,7.68859936275093,7.62160749940645,7.13930922068828,7.12992748450573,7.82355191862856,7.5668417217254,7.31687421418929,7.15543609520566,7.50067362042987
"P39019",8.37742388201011,8.19718585679071,8.28118718111192,8.18615627595513,7.98491679239765,8.40049848494843,8.19092976052311,8.15612717317067,8.18756716470696,7.92296749678042
"P39023",8.53621891822303,8.43961089114717,8.44395008558147,8.14477449776233,7.90401119795482,8.29711843060761,8.42276017308729,8.30358160449383,8.32945424942695,8.1750849297996
"P39687",7.04921957963639,7.02318469159322,7.51397023688553,7.13384774614478,7.388955478233,7.36787371435888,7.38970582911322,6.82718514338176,7.19487980070201,7.24800949515791
"P39748",7.64804305766575,7.53619436118967,7.35269434664702,6.99255639065717,6.78859016698261,7.78886817545155,7.38722323898562,6.97353228391464,6.72116619208901,6.81919022620169
"P40121",7.5058690935625,7.45734391206874,7.37991987882911,7.39257694000249,7.21100888017294,7.29484722526963,7.07847555882982,7.19300847084813,7.31786177171861,7.61156283009209
"P40123",7.09048952211343,7.14964341260449,7.22965206596987,6.80320613463077,7.03671522639343,7.38126182591748,7.25861891397643,7.29402960991379,7.19601754745873,7.46174981181857
"P40222",7.36820181511197,7.43139183441507,7.58592627302642,7.5190502020412,7.22791621022027,7.4026702702835,7.31975237083576,7.50374046279539,7.09476206074028,6.91492635422957
"P40227",8.65727449123593,8.61090460067355,8.49260441129218,8.49362289443928,8.15853319711375,8.65944531301311,8.53521501327124,8.52839926251522,8.43609815342806,8.31298258893636
"P40261",7.72606229295284,7.43068202852399,7.46589824738355,7.07681862536311,7.28517475911462,7.55436734875433,7.40500736324675,7.42978369422022,7.18379981873012,7.35897636671442
"P40429",8.00921136817704,7.91014309182494,7.92642073868018,7.7000572434977,7.77733864836718,8.38543559647854,7.05476845299772,7.99648594287843,7.62221794711411,7.74145665010646
"P40616",7.64942137052934,7.57144318292713,7.6477586985349,7.41352974846507,7.15502250421996,7.52158010717201,7.47726721448475,7.536041879126,7.40113544066624,7.51243589291034
"P40763",7.5529034909731,7.39787479688692,7.34423229450954,7.29853592052338,7.29883844408815,7.62971350332127,7.01171306243723,7.29987122585579,7.18369709879145,7.16715037936082
"P40855",6.48953341470449,6.27726967400171,6.89866526769938,6.41016745271031,6.86815170043279,6.85212808098858,6.30492884114974,6.14721487838961,5.77910686859727,7.10190088645677
"P40925",8.31875481636159,8.33124967047891,8.30726418316636,8.13733194184962,8.00264056022425,8.24299523700908,8.13907656821367,8.31977826097094,8.10417795068221,8.04260583214677
"P40926",8.56292252893907,8.6189046527941,8.58036309689696,8.42996091086676,8.34140682793671,8.48851669449784,8.43995964154595,8.28886251174081,8.27264108298647,8.25667129847187
"P40939",8.17242071556179,8.23663810746527,8.00227136124747,7.09273840553991,7.65920039424025,8.07775401043962,7.80710605911441,7.84085816888002,8.08582632120108,7.97990528011513
"P41091",8.15858819803382,8.10840138983769,8.06229983866287,7.92998888210796,7.89924217113068,8.2451746301047,7.94903928778379,7.92881166683994,7.73916263636226,7.76418897217249
"P41227",7.29991043244807,7.24502364329158,7.35910984484943,6.67635743252156,7.39065553777585,7.02768690613526,7.03398250681886,7.17600844649258,6.81992020046617,6.75965388695841
"P41250",8.07959203975299,8.08552634182492,8.06477762386069,7.98834748732586,8.28205526711587,8.01987004919263,8.05613877244724,7.9910634490414,8.19297956964614,8.21321418016378
"P42025",6.94770982956591,7.64028615793985,7.22752473209165,6.95712282256988,7.00345847807973,7.36248551956204,7.21174496695917,7.50212105455306,7.65311353932015,7.33452814749553
"P42166",7.62499201296276,7.63363644377379,7.55440790778022,7.4194701010853,6.84328870757571,7.58038309880178,7.22109048198039,7.12829730109868,7.16949485290418,6.92679497580735
"P42224",7.82889115128928,7.69528308185572,7.64264940136913,7.81082937980934,7.58868334870858,7.81258146885435,7.82216764983812,7.68846598447151,7.97674908085344,7.83378874929296
"P42704",8.12999871634986,8.11464095613003,7.94017264640658,7.93372738159839,6.86976264947272,8.03211742571631,8.01139943698286,8.0044634367348,7.97380086245247,7.49011580586111
"P42765",7.22228717841003,7.24676678893178,7.33553246176185,7.33321499242327,6.82692266215189,6.91836331702123,7.08234779419155,6.94348520733196,7.05376327487937,7.42950985970492
"P42766",8.03683415650347,7.60554552545478,7.08458282664275,7.67682987301413,6.9841249803965,7.99412636444251,7.51371014722735,7.78258770794905,6.98594739199591,7.03245285351102
"P42771",6.91577524006938,7.22247887559733,6.9217315388564,7.00945146312408,6.88680421937645,7.16528861297141,7.27012873020465,6.83816499960083,6.99504672580602,6.7620630891474
"P43034",7.57555445183281,7.34283217532015,7.5461721200777,7.49340294856082,7.23267257190667,7.49058987312266,7.44301915333912,7.54541029135007,7.43991385536052,6.81870224773163
"P43243",8.39014756084044,8.53505129256664,8.47703136134816,8.41439963841393,7.76270745048354,8.34045624500968,8.45779393475683,8.44214669573515,8.30690390769671,7.18641056177179
"P43487",7.90366299282548,8.00972929929671,8.09888882480247,8.0497433239639,7.35579895292189,7.9357288871242,7.83844229272794,8.0488700160378,8.01565240750266,7.35037258606096
"P43686",8.09065106828415,8.2169926531626,8.20811484254565,8.15715630223733,8.01971327084313,8.08097205678,8.23112559011291,8.13122135937448,8.09498001862017,8.22737314402305
"P45973",7.48858947526579,7.41908526191872,7.53725431642701,7.34017947599238,7.00078682956161,7.43425754048236,7.51998679553437,7.51232379936871,7.18983246575591,6.80868458684004
"P45974",7.68717090913318,7.89701284545772,7.94791951807415,8.00896200465533,7.69203245818972,7.85271726103741,7.79657646032605,7.95160056132236,7.99458359451987,8.02984513843812
"P46060",7.78657559972649,8.13487461003146,8.18867142263555,7.86882336072913,6.87418890628796,8.01336651715497,8.13728906406779,8.00464007128794,8.03166635659995,7.18816481343693
"P46108",7.54471748233327,7.70297203178953,7.61580644683281,7.48223517605514,7.05132020866349,7.21052241729824,7.01072463319137,7.45374391667839,7.67470191335988,6.8202522779827
"P46379",7.04181644739277,7.46584078335536,7.72118630767533,7.08305317787406,6.71252848644302,7.54631551995038,7.23942802248012,7.09604782375103,7.16279998519321,6.39020415914984
"P46459",7.29418827559211,7.38187333875405,7.55514245952817,7.01660067254205,7.35191402695757,7.33980019022015,7.24813296147928,7.32300446720901,7.30825709589857,7.5371458149708
"P46776",8.25854339983062,7.92333590638504,7.87629061334008,7.74539873296637,7.07531036665165,8.31179192419168,7.71666904685999,8.129219039631,8.01691800366514,7.65449631458701
"P46777",8.59731869473767,8.56569638405046,8.49487144748347,7.18029711229036,7.71785777103163,8.47259606985726,7.9100674020474,7.94549189289063,8.26980586910002,8.10844905908212
"P46778",8.48219054161772,8.40789886611634,8.35432152682066,8.02489996654679,7.80354224719602,8.15869668795586,8.14784087597907,8.25474245000627,8.02563531103042,7.69380459615445
"P46781",8.45097781716435,8.11347516376319,8.19430087168629,8.2192983157224,7.63142115995395,8.33976096351735,8.25659579474151,8.22422253161269,8.18286564795427,8.08792840873657
"P46782",7.62964334432053,7.8442263046751,7.59174984201215,7.62134798524117,7.63447609682406,7.40866665832244,7.86505912845532,7.69668036607025,7.74812586792264,7.97070396335182
"P46783",8.16445550454657,8.1900999576419,8.10876943837769,7.79939472381552,7.50425735531538,8.20753329262917,7.98013026280005,7.94583927950646,7.68615171189304,7.31694291471331
"P46821",8.990740141905,9.01601827621335,9.00373559524596,8.90663073107424,8.56573291598635,8.92908981183541,8.91764209907673,8.98958270273221,8.89257910285556,8.46607621485151
"P46937",7.33800731582388,7.41900421153717,7.68845149199933,7.45581584228495,6.73533365837147,7.18955651319469,7.48359656778852,7.59462221738951,7.94662165963955,6.85639859479086
"P46940",8.79510443670528,8.79844277265415,8.66093263136594,8.51103085642159,8.38491950232188,8.79805984806425,8.82603117487021,8.70203296588934,8.54215815753132,8.62464516220764
"P47755",7.83107528426801,7.69858718322717,7.54378612067904,7.59243753976147,7.52787813926227,7.49738620696932,7.2786758395161,7.67177123156096,7.64913430765879,7.9579749051167
"P47756",8.35989786308307,8.36489291827531,8.24521834817834,7.96559293551144,7.93344190754817,8.1347119624939,7.97230283611869,8.14086537625867,8.11588658245856,7.99053780436689
"P47813",7.84356215998618,7.48153147043707,7.48933846299305,7.4886079763554,7.26654713856101,7.6809634466957,7.69387122247484,7.56082416300795,7.62740239783989,7.11048396025307
