"","ctr_1","ctr_2","ctr_3","ctr_4","ctr_7","ctr_8","ctr_9","ctr_10","ctr_11","mg_1","mg_2","mg_3","mg_4","mg_7","mg_8","mg_9","mg_10","mg_11"
"O43294",7.59115918568165,7.79776553176976,7.66875221226981,7.73045432974667,7.04860896924997,7.50332068312077,7.50607715296969,7.52872870524915,7.88901620228406,7.33029617416286,7.45603440360749,7.64708191643686,7.88537459187621,7.46010513759873,7.09678998199333,7.28612031833972,7.4626607135841,7.23190530897728
"O43390",8.11609328302951,8.25890853501044,8.15335219619903,7.95786326474562,7.07590352609866,7.4910414288815,7.05259146326193,7.24442680854294,7.08358207875727,8.24431093764362,8.22897790389945,8.25305454881081,7.91318637400708,6.888661992817,7.67543444746755,7.33402937946447,6.91475092784,7.56657235917171
"O43396",8.13887404367255,8.04562062059024,8.05493413390449,8.01471161517787,7.65967165105228,7.41453727632329,6.77655955669168,7.58441347594587,7.79717953910106,8.06962689532596,7.88439732797992,7.90069034028969,7.94346273103735,7.35743719340521,7.10185663778337,7.78195698918934,7.76929983458837,7.83017505954276
"O43399",8.297084742713,8.24979036141768,8.35991267049142,8.09359780943448,8.10192336531199,7.89313371262352,7.74166192919272,8.00938338244069,8.02246574109916,7.87063707192827,8.07719762664393,8.24610145789422,8.27324980011772,8.03055832539907,7.8390126416526,8.17168723930095,8.1546957227717,8.30381372333136
"O43504",7.69571704134173,7.67492884772388,7.80633585289411,7.69600040542273,7.28160564286531,7.22986948041649,7.15733519743182,7.23473378591221,7.55800474031521,7.60931257822714,7.57311453387393,7.47973296083989,7.87747001512816,7.10224827548559,6.99742706216646,7.1010088338979,7.61776154954996,7.82669310907366
"O43617",7.47909166574081,7.42502974614802,7.51625427242501,7.363509152992,7.19922786907927,7.08934891361236,7.23410290980206,7.33271691086991,7.57483994202727,7.16295743955508,7.23739388894752,7.45768472483493,7.55615414523137,7.19149000861221,6.76000568560457,7.12283826990468,7.22743946905986,6.8750996925718
"O43681",7.37607019540244,7.71709927793484,7.54933666985166,7.17835871937295,7.13415343674683,7.28486099773483,7.1899222514888,7.57801062447256,7.28536965984031,7.3042805908022,7.68603936153307,7.3910590825592,7.64670522280279,7.71559285881851,7.75346922056065,7.71043954890124,7.3246640104184,7.52599206751496
"O43707",9.77460200362106,9.78438462884556,9.81301229832087,9.68693220767013,9.39404325057363,9.1526792530941,8.99024444720256,9.313457375105,9.4717492588902,9.68642696331516,9.62985557019695,9.75181439198327,9.73894003979153,9.33542648521414,8.99328549011304,9.45873438822034,9.50660039961197,9.51580460720796
"O43776",8.09988805553539,7.95752024248287,7.75488828833868,7.84959874866132,7.80168055199101,7.27677684823716,7.1515032208704,7.65158412234996,7.41548816702262,8.02628671255499,8.00375811148005,7.90650963624248,7.9837827629428,7.85853665982839,7.36089694664138,6.99062011972737,7.7917419399835,7.7436698408169
"O43795",7.25478631180952,7.31203721325462,7.15487314695402,6.97318752652618,6.92416713399974,7.06854025721252,7.22271821692316,7.37094218783063,7.47345541121257,7.62959984102867,7.45213789983254,7.20838695266763,7.54913386674893,7.4577099142778,7.14491507806292,7.11919139943127,7.63630424736399,7.40087786620288
"O43809",7.6170824969031,7.67510937163515,7.50139175680184,7.34911284132008,7.07191958486317,7.39768647669821,7.34948169888395,7.14328003688662,7.02681886422599,7.45633654158444,7.64242268107038,7.6811728396846,7.30435870867284,7.02004204597118,6.98610455319412,7.05997453278071,7.19802823705559,7.1444718417775
"O43852",9.17551613082313,9.19887655226677,9.28482087077293,9.18781309753437,8.98459287540785,8.42180186800884,8.66986549546179,9.2347983868241,9.12170160197317,9.01381553020877,9.09713248559788,9.23177965981037,9.30515174942193,9.1111959570237,8.94573784334201,9.07770833594718,9.28893140398664,9.16324089941396
"O43865",6.99274983556811,6.91057028620365,7.24951617149735,6.68711434591055,6.88624181882045,6.40834765405882,6.89675768149658,6.80560610171897,7.4635954789619,7.265165576132,6.8624192294792,6.76234091698523,7.68600031529567,6.96557348489969,7.00371973117279,6.94707405128974,7.28880890363814,7.12250414487227
"O60443",7.64780233981244,7.21013141073036,7.27992099701834,7.30117013106057,7.54599356869245,7.15443302393792,7.02367334328335,6.87646256343359,7.3698261388702,7.52007200933733,7.27207214810871,7.3647782234111,7.39493959547561,7.02698358084714,7.27529201805033,7.35959040186035,7.68229392482213,7.25136328383427
"O60493",7.40833270877657,7.39697328864142,7.38904995777553,7.17908181315533,7.31785100716766,7.36152707468915,7.47588196950787,7.76036424080727,7.27594697480502,7.44283425883357,7.25806486319074,7.39674432871461,6.92465800276107,7.24542406315663,7.26318780633561,7.30835498902277,7.44779649610982,7.44791361145673
"O60506",8.87141317625685,8.87416597659257,8.77825906747712,8.7034837268723,8.3174868908485,7.94751612159822,7.81160707632066,8.05184104397405,8.15108092203108,8.7866297613171,8.81830098479456,8.80655222463293,8.68620193383021,8.29639646934933,7.74964238588958,8.29611088965295,8.43232101682856,8.3352687857125
"O60568",7.60860818905217,7.63259803053792,7.52505149712401,7.36423758939044,7.44827626331929,6.87267058767787,7.08605467646743,7.82166934272872,7.56833581910837,7.3081211785912,7.71708083553316,7.53324019450829,7.60330779262174,7.49050262066478,6.99286826045307,7.3396841862934,7.48670854865688,7.49994317627991
"O60664",8.91190535798467,8.91955087731566,8.98125137408666,8.90698986342666,8.6782797159707,8.69030354447367,7.91551294143868,8.53335538250108,8.78465458998092,8.86092789845757,8.83448930768593,8.8932654316061,8.92459689165172,8.66844049002574,8.2608999598263,8.7938620362103,8.77213617680476,8.89588347993135
"O60701",8.7178679845096,8.57651751922481,8.70154910081725,8.4806033445127,8.41923261961659,8.2357386559865,7.73547191822568,8.36408955382649,8.27232767531414,8.72133343702808,8.61394704016865,8.61176552315959,8.5527089748186,8.40469246140536,7.87502247247266,8.17307685445804,8.30182422445024,8.41004439712781
"O60711",7.21203953514186,7.39861121019969,7.3141984547552,7.13375213249731,7.36138222073613,7.21092267354368,6.81781723211611,7.31465744751381,7.24149487954516,7.40901472744621,7.5178175587582,7.47513581096159,7.48535889722263,7.72426320095956,7.26332289597633,7.65036828416854,7.27580557405369,7.07482896237385
"O60716",7.82475131175072,7.81290428065197,7.73677347011805,7.58696172345917,7.51750180814298,7.27243575684423,7.08389208397552,7.48412067764859,6.95691192003735,7.78844219426225,7.7710385775051,7.74767713032899,7.70833955857977,7.33340781260944,7.45967847327494,7.27873603713598,7.44212215210962,7.69211983803102
"O60763",8.24568613804066,8.13583469668257,7.96995695121258,7.63626000684076,7.97330209962035,7.91872610777044,6.941182711226,7.87192980525096,7.93886099835363,7.99191743584805,7.43187477948583,8.09857093158143,8.15358192226694,7.84947444891323,6.95897580500886,7.85745925282175,8.09873578925193,8.03709249097946
"O60784",7.32251402575481,7.24378382715541,7.29119403860165,7.38528074022152,7.26258269549371,7.4460134498346,6.93633937079862,7.64547117418572,6.87724013195575,7.2097954534693,7.26801766143744,7.45214129522511,7.48773264326293,7.01287911126954,6.90144517320333,6.91613101900059,7.34728404069707,7.20578460956366
"O60841",7.68413438487107,7.79802878672276,7.64139253829669,7.42350060499024,7.32944096046852,6.92782004552815,6.93736973390712,7.41610784109239,7.27052751981136,7.64216811057316,7.7605593045475,7.72565100743678,7.53373068251268,7.01093113056802,7.22698448349588,6.69405756824315,7.35473559193946,7.32257894727799
"O60869",7.71606046176419,7.63209356338676,7.63928469951399,7.74426686622651,7.25334160445877,7.39142872271812,7.06750407544924,7.28965294609298,7.27393040726392,7.66971869358147,7.49031512604033,7.55984973979184,7.35662490580388,7.24957293806484,7.07937299941031,7.42875711956107,7.34671448191438,7.63836175037221
"O60925",7.32144422053368,7.41081018931379,7.72769938748149,7.04889731078313,7.62187662996188,7.01290973867329,7.28399139889754,7.4139554441477,6.54453367731187,7.55174122216555,7.15872166391415,7.64109807162499,7.59913033831864,7.68265892738298,7.09619405719442,7.73107615844796,7.37315195787113,7.2196490274494
"O75083",9.14215617275847,9.12416053436307,9.16136038762478,8.94752753260783,8.75409430549321,8.74050297738878,8.4766802750105,8.72859374483015,8.61851864467512,9.03667654195209,9.11229338551325,9.07475127571483,9.14495138585706,8.77579892267095,8.47356647438556,8.68305655385167,8.82427646820019,8.74335174334429
"O75131",7.82672788912478,7.71476903920052,7.40103176245468,7.48760087624125,6.89089100312687,7.40696433126244,7.01875157357747,7.31507664607817,7.33849743558435,7.8132751667952,7.73053017454381,7.58361541362867,7.51823409311347,7.06710272594719,6.99552717605633,7.04081631292873,7.64410400952736,7.01394403390319
"O75340",7.54512276815935,7.43180432196279,7.62132344723547,7.31095847558566,7.20801129341458,7.14719342061062,7.37575980978764,6.8862125820219,7.46728172359197,7.38369141509601,7.42466475279358,7.45843551437005,7.48742816604396,7.16063540782107,6.85494944808307,6.6739538773553,7.11268943152963,6.99479382647974
"O75347",8.1809799676286,8.20890756564378,8.27438632262678,8.45408344024638,8.02616324405873,7.78558004506209,8.04296505238729,7.5615919863763,7.58237594331489,8.18321781043425,8.16403125916527,8.38825256045372,8.0930445644136,7.88255194835532,7.81938507733379,7.99576145502054,7.65997688242519,7.98006174894335
"O75348",7.31634313646326,7.23825367489611,7.18684659061112,7.20092489376712,7.18361889145119,7.09285359918064,6.74209761984451,7.13933573942192,7.23933976222783,7.44640761951486,6.93946883327424,7.21548656528791,7.43059855397611,7.03018131182442,6.68968252197695,7.45934365879039,7.28672677095539,7.39812745093303
"O75367",7.5333276270303,7.9036767269092,7.6956903070271,7.50125206089126,7.46356744277716,7.41147966983375,6.72545631896477,7.25055262271807,7.44539756285767,7.81147077512608,7.80897613924884,7.69855587779116,7.58367171730161,7.43532449126905,7.08700876546745,6.85372923746202,7.45926137273903,7.17215248356974
"O75368",7.26685859871359,7.42093944515396,7.68464787172449,7.61921975127039,7.75105430849748,7.72636515078618,7.35446007093159,7.9204794744846,7.75707600972515,7.46992074624678,7.64356429125325,7.74218897091335,7.71183306708719,7.72902359849362,7.39488366101532,7.51366544907416,7.61112944890108,7.7237037026318
"O75369",9.43884277737746,9.37508723339752,9.31410124040752,9.17980485498331,9.20887188979036,9.23134695066871,8.90807819313337,9.2628444390909,9.21150370025345,9.38028703065315,9.36630056990584,9.28612978532857,9.21133665659268,9.11592262273597,8.8685758280933,9.15775843191319,9.30816909438558,9.27728170148551
"O75390",7.89282520723586,7.59560831345592,7.8836906664173,7.90936146271694,7.79632980445867,7.19636009237166,7.0047008900487,7.8008116296948,7.560390104387,7.88121479853009,7.58493695301033,7.56493828228532,7.9819179017531,7.85324385654881,6.94938095948424,7.71390641277061,7.74416532399905,6.81640772446185
"O75396",7.51305657881686,7.76000157509211,7.22587098240289,7.28336098785012,6.89634102509057,7.52843766512604,7.3512532705716,6.74553633881152,7.05890193606475,6.88521889904797,6.92741499411711,7.13954629731594,7.20155060805894,6.93021839956583,7.26721779700111,7.28705147224914,7.08825629723414,7.31898084457992
"O75489",7.16877231254485,7.33284722596617,7.51969715320935,7.14843401718304,7.1109813070558,6.49490219689048,7.06850719487066,7.1680235513807,7.18673705154171,7.16628452890136,7.27743038707278,7.17558820748498,7.3770283080184,7.22980697731447,7.00537753232203,7.12366024151823,7.11697996400079,7.38548984201891
"O75506",7.32138121060032,7.49617799455779,7.73284999013203,7.37110065335078,7.00888801131718,7.61920782012818,7.4927385111317,7.34533076398567,7.24088232083584,7.90451287158968,7.73027248990495,7.20422124383885,7.61206767620368,6.9787863755752,7.06782554142101,6.76962043827285,7.38653204125602,7.17854188395657
"O75521",8.15210481539367,8.25342992016683,8.11830185383831,7.70894252771118,7.30699153628725,7.56169944625673,6.97891513333966,7.51608978916065,7.43913026884356,7.96519618592928,8.03333208911274,7.92312143760055,7.89583504385645,7.15715939764414,7.11500980652224,7.07066390113805,7.57681102177029,7.21598489238325
"O75531",7.83237582956912,7.96902865367427,8.02958991049929,7.6411884702369,7.62241204471721,6.85844230702557,6.9400939948486,7.50837177793248,7.39063474459155,7.59702499487444,7.44573158468911,8.01915777481299,8.00574543527336,7.78418295911882,7.43060219951412,7.33964988637615,7.22739370841799,7.54606221040318
"O75533",8.02300117517826,8.14723018599655,7.98494113551653,7.13635884115293,6.57669260943643,7.20118858142136,7.4994042289427,6.65825544927396,7.4020901514105,8.03641082120383,8.06092589123888,7.45006922642375,7.48698799213698,6.46018074129348,7.22088931892509,6.6463241816844,7.09524681991232,7.38117248211397
"O75534",7.89594365265393,7.80324057239929,7.81113822807273,7.78116292366168,6.81020956462012,7.03654765340778,7.14969034585881,7.36555041388086,6.98265489111046,7.69153527558054,7.77704758328648,7.75712476257155,7.56176036874935,7.0053455484637,7.02130475030923,7.06854623065861,7.24832599014332,7.33317246851089
"O75643",7.85637246965468,7.94982351670276,7.71998100373464,7.67059247633575,7.02489941986208,7.48353354221444,7.15436539313318,7.15423580392692,7.39170445882934,7.86952458600425,7.7752478428885,7.62087461577542,7.64849041464276,7.35997876573989,7.16251614207684,6.82119147646874,7.05194162440859,6.74259713676334
"O75718",7.6348712917578,7.59421128765968,7.5681720215213,7.4141096611052,7.48875395679725,7.11540889519743,6.77132419866505,7.27379149594588,6.98342306363609,7.56152964780892,7.5977453656144,7.40818214675702,7.44157428326018,6.69152971536566,7.02492332925577,7.07563235909428,7.15707720236035,7.32709425223512
"O75822",7.27976258775079,7.51401102147394,7.32510523750879,7.27788969112669,7.07748427736685,7.12573592974106,7.28063494590603,7.32706693509325,7.17653177638861,7.31060553866333,7.32583146410055,7.33508581769314,7.26717374593528,7.02185342532129,7.48088512563832,7.27673606542007,7.21342280786502,7.00716884859741
"O75874",7.72331680342326,7.86844061557746,7.79272321694718,7.62214310248904,7.94307948745772,8.05104637948459,7.43768124929912,7.94806167459017,7.85923925372914,7.80152178377926,7.21254548874322,7.67212744650616,7.81810749272513,8.11918691273807,7.49556449168258,8.14518898511199,8.1136514063993,8.0236403357598
"O76003",7.82014590515044,7.73369833809475,7.86753067332587,7.37671404813579,7.31378105151059,6.61722118552564,7.27192794116464,7.53416649058599,7.29019019496827,7.71483620660162,7.73435009838306,7.74165881780385,7.71159967686017,7.67212744650616,7.09616726290755,7.20522023700605,7.12965179924025,7.184196094505
"O76021",7.60620682042326,7.81915158240943,7.71004388014505,7.66996865176033,7.17959115111882,7.15973703363385,6.80756544309262,6.47038426652539,7.00470559488675,7.64879660191214,7.8159502341579,7.65914338499237,7.68142381916605,7.08952953897456,6.88378976069586,6.72964991575322,7.39930514311518,7.09283181922503
"O94760",7.16735350664749,7.40924667873204,7.59877257951912,7.47581947546185,7.09079853205425,7.19157524193334,7.45531532698215,7.01243777159072,7.2922325887606,6.9507301306517,7.29975812449212,7.38926870368542,7.49359472143459,7.15841627837026,7.47629845295487,7.11428077058234,6.94335213914646,7.19093743772799
"O94808",8.15186631957872,7.91626798794992,7.55358217908335,7.18226990441482,6.91033538447304,6.90281021296483,7.01977903537443,6.94887979227682,6.96028617191247,7.96208826050403,7.56830121911786,7.14166328843259,7.14970229784489,6.41011562412208,6.88135335672318,6.84944597678768,7.062949182374,6.99821550295321
"O94855",7.88379930196528,7.70353031373023,7.63644879130106,7.51784786685043,7.40381391000788,7.48441497465,7.55154230627213,7.35377749472215,7.36160456831289,7.77523540254863,7.75809540258349,7.62980234791711,7.71214744015785,7.41171213469051,7.41468774289117,7.03517474175416,7.40857844829695,7.34799615535516
"O94925",8.27011692623367,8.21165378664754,8.31719199413689,8.1306897815282,7.64071009867995,7.5819918864288,7.20975427880715,7.48049373942743,7.47850421542453,8.10498933734332,8.13613602404202,8.23549477024671,8.31931594291609,7.75641367860031,7.107052488927,7.85805680184937,7.93002237082105,8.12249903201536
"O94979",8.3419169472365,8.12393700205718,8.05696088186827,7.92489149794231,7.87106851678255,7.86972962017249,7.79516491770481,7.75690903393133,7.99860284531796,8.287427980306,8.13646691169439,7.88390991127806,8.01092614556309,7.98235416571107,7.43602010221261,7.79419530522906,8.16461759426096,7.89618638105023
"O95182",7.05503008915673,6.8816344827285,7.09139424056408,6.88769837081052,6.88736321468236,6.64086139645323,6.84642082163254,6.90638440379626,7.24353187603548,7.31755072974159,7.23513433496074,7.53894725646628,6.45274740404245,6.76508509657087,7.07161684142996,7.11956319652884,7.24480907191785,6.84701402703075
"O95336",7.45493246945244,7.35392474380986,7.34549574638756,7.27817034020918,7.68446339629037,7.38431159803062,7.39501334894979,7.59261702305426,7.23384323076936,7.62684842563563,7.35172662086291,7.25923599686698,7.49678660694614,7.73022470330066,7.75968098449329,7.59523854894558,7.38837868399357,7.51411557905459
"O95340",8.65950873552464,8.3737759380828,8.4617592896928,8.11300934581518,8.05507499157144,8.01718432318736,7.20874515806452,8.00594085772463,7.76693799337089,8.61518046129428,8.45852538177965,8.15361728754337,8.14689847110881,8.01138151072782,7.33507558425979,7.83166498955,7.99850368838881,7.8738244952925
"O95373",8.47460968204629,8.40086417961646,8.30242084528126,8.19900928608075,7.37035999656195,7.82606287590006,6.89812882897979,6.8725925147066,7.46411865863222,8.41343862872912,8.34990019176719,8.36109499286022,8.30106355187913,7.87785972179035,7.3500106316407,7.05979999140307,6.94366034709358,7.16623829975468
"O95394",7.86441732735949,7.85939229425454,7.6515572620258,7.66129950699597,7.8301373689622,7.07064897481097,7.30799865158284,7.33323301953264,7.56755670312295,7.58379780085998,7.41684727954265,7.4418634624319,7.57290159411236,7.47359666981877,7.26859501647095,7.31479850283528,7.32532514297845,7.47759765279188
"O95433",8.2166898242368,8.1440923789257,8.04730247679755,8.03237360706412,7.30959177276746,7.2473350232806,7.28548668312128,7.37709388803571,7.39224013689523,8.10164123680046,8.0272382835907,8.1023466630503,7.99068069931725,7.85719876701854,7.00128043814161,6.95249152891581,7.10387958228297,6.97846850457546
"O95777",7.34251638814208,7.48914333384779,7.51446209898581,7.27739353284696,7.17144567031228,7.26955207021158,6.96612055591366,7.34708266812278,7.125978601188,7.32778187014995,7.55889779818343,7.604523359148,7.63131569836546,7.20491209595729,6.8823953983649,6.70886268988082,7.08078149906693,7.08166204093907
"O95782",7.55687297370499,7.73728548618698,7.51851783483198,7.42884472118105,7.67047069638205,7.55345135700972,7.03936708415801,7.94690125993448,7.47925600963405,7.62588983551886,7.67472589844962,7.55345216791918,7.11965593280508,7.86514921982261,7.00813241464606,7.62472571770886,7.57686887658124,6.98734824580365
"O95793",7.56478053263187,7.90487838693483,7.77917915606419,7.43053968628519,7.24290859124822,7.27591636913988,7.02541952365995,7.38926188457429,7.63711690458891,7.42800174179727,7.38461260269228,7.5445887172768,7.46430712247898,6.87142519883859,7.28229196610382,7.25387062398055,7.42464557381823,7.2032490173543
"O95816",7.83722256038786,7.36908564135055,7.71492358127925,7.74193458821083,7.4016011450794,6.89229520302968,6.68443937243007,7.80841064905498,7.23417810260103,7.4968618478497,7.05249402896151,7.87961295123206,7.67170521922579,7.52285244825149,7.15400554597047,7.53266091862537,7.49820249052926,7.16217529403512
"O95817",7.5473840659561,7.53501682844717,7.62673767470048,7.38418152488985,6.76313356944016,7.27382977336379,7.26295212628313,6.77378350763481,7.23886752501943,7.65024135337905,6.94738061691605,7.42138301935762,7.52953878193196,7.00593622815508,6.7262677099154,6.99787062896578,7.13961033242388,7.01749775156258
"O95881",7.79634263102633,7.79448814009137,7.80051968915102,7.82655762545984,7.0871995633571,7.00542844717742,6.72309645494282,7.4961763452973,7.34462479308939,7.52282480024023,7.59471392648003,7.20813276214781,7.62820874833767,7.23873476244462,7.57296005387364,6.92029195521811,7.29282999445348,7.46482714380291
"P00338",8.9746028022959,8.95898585761441,9.12429145209003,9.10408886445668,8.57755700150132,8.71088800041961,8.34173920371987,8.53777868588596,8.62835701561747,9.08251063819308,9.00191260413103,9.0696012932855,9.08450727550548,8.72762343884394,8.3546254640147,8.5150295044979,8.56929075029654,8.59491081170132
"P00367",8.27034078065565,8.19517419518716,8.13922229129864,7.62227077122432,6.90495259106886,7.26279299447974,6.70866177383967,7.53871307997744,7.37862923231729,7.91452215375449,7.83505395458375,7.91070606892225,7.94466359376724,7.11745930958806,7.40617833735145,7.0671267727111,7.56453516825336,7.86002644042068
"P00441",8.06187499878781,8.05331220256172,8.26411139444169,8.1977984887494,7.49006561799025,7.25088935475045,7.33224979617196,7.27417953898962,7.23171531176706,7.97804386651924,7.29285406810716,8.13793019496973,8.25853562221444,7.18808346256609,7.16739205100207,7.23356754391914,7.46241985922301,7.50382174269678
"P00491",8.15224104131396,8.22368477848673,8.30528495965833,8.0461983551234,7.56557246521047,7.90366060090629,7.2988563311444,7.39681979743408,7.30800876988796,8.00499778416048,7.95055548993119,8.03725575631017,8.30973996386241,7.99343668985378,7.07207733548317,7.36230007826137,7.32703515288089,7.56986800456511
"P00492",8.00995797432826,7.85585751283265,8.15113927697299,7.93617023039733,6.98376141350771,7.26435158940179,7.56047323962784,6.79193062677547,6.88900819743489,7.78234396248441,6.7564806049886,7.88325213245694,8.14701132749222,7.00675928977108,7.02475479529647,6.75832793660577,7.40389582984152,7.10329113838718
"P00505",7.9604372966632,7.85967643075704,7.99131647347279,8.14516486599139,8.06085082755179,7.9936216264548,6.79853124973661,7.34196800828698,7.15293296363398,8.04994969897417,7.90931921034239,7.91751211233396,8.08855510524226,7.56146497012675,7.54241440162002,7.84272494816705,7.35464044207234,7.20985742976651
"P00558",9.06953547522922,8.99287318460446,9.08586741571544,8.86584909003122,8.58050967338934,8.6921823106323,8.66739937436263,8.83697247815727,9.11892239170533,8.88239456092032,8.87982331244593,9.0281099029237,8.96480543635304,8.76126900425058,8.61398932387914,8.51254701590492,8.90967824890314,9.0804666423267
"P00568",6.83509280322049,7.18048808916609,7.50537121591437,7.60569056375042,7.45204070065866,7.57760854494058,7.54307093742391,7.55435354128738,7.37663379780919,7.30200093929714,7.70745838320174,7.6739249623867,7.6851590502417,7.67153652423262,7.48680581508075,7.38634966862293,7.34395433473512,7.41182166095657
"P00761",8.85943625094509,8.73849855913595,8.81608329156714,8.34990055551946,7.56688314657462,7.83435963955318,7.96954337037664,7.61564325451362,8.08327714334898,8.57867382059325,8.51033644393949,8.3420733284249,8.49888300684009,7.76947598589508,8.13891825010221,7.77912216916575,7.95980610771107,7.94882901365977
"P02452",8.28584511550211,8.25267413436683,8.60959725922589,8.64066969103183,8.13815451246026,8.55279337027268,7.58401394123266,8.77553529413957,8.51840715604861,8.21398131212115,7.61392022086736,8.46981703545068,8.76546094324951,7.85148434089633,8.43655598447991,8.69741913540039,9.13687920271514,8.91121394065332
"P02545",9.54350218886712,9.4866583735738,9.52049383782028,9.2481841751288,9.0758953369098,8.84635419906112,8.92365832092987,9.17771093705663,9.28043264951386,9.51053258366999,9.44001755657832,9.3183176524475,9.18691059298646,9.05317069881821,8.84958241598514,9.22888387225922,9.41799132200033,9.38919905667479
"P02751",8.14816054907829,8.34320354800175,8.65574347185166,8.63966431983955,8.38742034890113,8.61881414306885,8.39460030449668,9.66317651708873,9.66590473529728,8.26528444549346,8.01021089616482,8.44802748137509,8.66628288581407,8.76085459714649,7.98198177872092,8.76380362585399,9.31577976468719,9.41296564223325
"P02786",7.96294603022029,8.08924074138207,7.54897954683506,7.62810357136694,7.54933498519222,8.00727029139976,6.86921174564549,7.40922261800863,7.60704325368557,7.66716822056661,7.66289581189391,7.67923752711514,7.58858987081565,6.64998005511868,6.82853603198563,7.22045710576402,7.20447719637793,7.28327861280731
"P04075",9.44123514590751,9.43747590037347,9.40536581965441,9.10358066023519,9.0527365700202,8.82310474705386,8.97718068736639,9.06680942702102,9.23878919862456,9.38148316748643,9.27282123743017,9.24139571355765,9.14394511835272,8.96759066783376,8.78679522001136,9.20810209486864,9.33916674422174,9.43843399883596
"P04080",8.17090293263656,8.01737843711533,8.2501159757157,8.31732765789443,8.05657505933308,8.00861726178793,7.69826341520667,7.69253304529061,8.24104252727131,8.01334921889567,7.94088826237652,8.15577353748931,8.1329074306762,7.96873974062985,7.53630535086638,8.19257247689272,8.06185238327545,8.20965321034179
"P04083",9.65624182303153,9.56152895862581,9.61497830083327,9.50298210785735,9.26789123743716,8.79326108840181,8.86147576291136,9.16610360301975,9.20342943250826,9.68451923130381,9.62401976967776,9.56302120703049,9.44023099280257,9.09640400324243,8.86170042755711,9.13928104832801,9.32221955227897,9.28665720404505
"P04179",7.73152281464681,7.51808288071076,7.70324793069863,7.47257892450702,7.63967464548223,7.61936092815206,7.61214158909902,8.17348093765982,7.8594496620682,7.61036378501454,6.90503147867035,7.50418316410281,7.22859209771097,7.70885276537193,7.61870944750932,7.84832665324417,7.73627706851739,7.8817636214756
"P04181",8.08533171409355,7.90123857707198,7.97673364437221,7.92642151266679,7.93637625890853,6.80641747613912,7.27995465846556,7.92598625622649,7.22953226175014,7.86249290231518,7.98292219297685,7.97250412177845,7.92566097494938,8.04480430038433,7.46922851146401,7.63883527192639,7.31333169985704,7.65969209497939
"P04216",7.48806171032105,7.97564787729381,7.51922522249641,7.1670136132685,7.64442064770683,7.90808841386925,7.48715709940016,7.5296417170274,7.45670154674524,7.44816242092353,7.49069177558093,7.75740045722808,7.46119241969025,7.15480572390035,7.41169449620952,7.66879346431797,7.71642243273801,7.60724134180243
"P04406",9.93689777131528,9.93324367315569,9.94132640746649,9.69824096154382,9.84931231733292,9.93946184747089,9.74637539231413,9.91201099652341,9.87249157951308,9.79825228815846,9.61643180653824,9.77000922726804,9.90196618682577,10.0292855586834,9.77397155229395,9.89540951873193,9.80612502016989,9.91981541980726
"P04632",8.01184296781227,8.00652489665934,8.00853750701912,7.85308181672728,7.95428634582296,7.95147942678562,7.97137209942689,8.07293383310863,7.84944751293946,8.03216620964704,7.94614358131382,7.93325293162188,7.83548944229772,8.07930843109855,7.64153595036618,7.92805011421927,8.02712079440985,8.07006782761264
"P04792",9.16120161658527,9.05378130900962,9.11075254888657,9.0774274957842,8.69891450905377,8.85196450994449,8.73256035275232,8.97300417212836,9.03791966357561,9.01657047863164,8.98394064307754,9.08390214593313,9.17785931775473,8.76583920421507,8.76327702795377,8.7792890808673,9.19294639689946,9.2307919326035
"P04899",7.60604072985182,7.94389773142421,7.6108366360329,7.52680408784915,7.49176421328693,7.31476619204994,7.1862741574415,6.88208831115918,7.13781674605692,7.62133643172271,7.52841602872169,7.70897333477883,7.5594403239716,7.40154583298546,7.45918307462365,6.93434397302548,7.19200419262585,7.57026076769412
"P05067",6.97197361106479,6.97758230683607,7.31433430368803,7.05102406711222,7.04233762871191,6.91283999028808,6.85158042340919,6.9623689628138,7.50451777662132,6.9160591255722,7.6077706207534,6.95030522642884,7.02901137118634,6.88404572617398,7.3775616307494,6.94732997099857,6.95037020308662,7.15859123720411
"P05120",8.06784883107669,7.99733925765139,8.31335398828744,7.96913020909792,7.009708276526,7.19059030161447,7.56848546557182,7.33637540224498,7.3280702044893,8.01830624690747,8.12153901421773,8.20172701781513,8.08752245889895,6.89365620207427,7.16634900893601,7.02840898549906,7.25604417989348,7.12273459872752
"P05121",8.16491076186987,8.03639236092203,7.83269777980522,7.79164413411335,7.21284711303955,7.24994830399761,7.39433759742195,7.79551658987134,7.67266898665333,8.04872111120722,7.70142285774716,7.77933651367938,7.85334902472546,7.67401455958341,7.16064346581882,7.48251591172798,7.24463509772147,7.56446993181
"P05161",7.4674257351217,7.12786270469308,7.28124230855474,7.25148381935598,7.48304116221594,7.19832299571643,7.19654723683837,7.19390876437634,7.21761007762512,7.5732573067604,7.41311087127223,7.28154391049597,7.63713970508095,7.43189612514368,6.80141470164943,7.4453898278165,7.2414415084124,7.09350737443993
"P05198",8.14842066615056,7.9538738826588,8.20494071786158,7.60186500929657,7.99460728686975,7.2919814754013,7.35010945844005,7.94526427607683,7.95672461947653,8.27036766796023,7.87879086539164,7.89631074114433,7.79672683590347,7.93630103217679,7.44705027737333,8.0287189196456,7.96510715883517,7.92552825693085
