Protein,ctr_1,ctr_2,ctr_3,ctr_4,ctr_7,ctr_8,ctr_9,ctr_10,ctr_11,ctr_14,ctr_21,mg_1,mg_2,mg_3,mg_4,mg_7,mg_8,mg_9,mg_10,mg_11,mg_14,mg_21
Q01105,7.943337633,8.042887708,8.041997838,8.000924582,7.66453421,7.715806574,7.166690311,8.068473937,7.173447716,7.058643068,6.939935325,8.13167868,8.092641029,7.978447958,8.014142064,8.110856705,7.647670333,7.522756733,7.525171038,7.593971399,7.308309819,7.598379735
Q01130,8.107398692,8.170173188,8.140021924,7.40442378,7.054388056,7.576433894,7.553294672,7.923313647,7.754388568,6.981473638,7.841339708,8.241505662,7.622954501,7.478250116,8.010547018,7.889898741,7.503289738,6.721685013,7.782484712,7.873700295,7.638242606,7.540026179
Q01469,7.517903658,7.875855885,7.706339605,7.82870587,7.217444444,7.451522463,7.221569518,7.521311972,6.957859632,7.00958838,7.090423811,7.318049281,7.450211781,7.575487372,7.682605332,7.799105487,7.11957494,7.703742262,6.931391547,6.804809486,6.842487,7.073715279
Q01518,8.954108994,8.859751535,8.779850823,8.722986774,8.486524926,8.80947319,8.816338848,8.487576836,8.669183915,8.638016197,8.783191707,8.561735492,8.598372417,8.73055219,8.773857456,8.765244449,8.583227366,8.573281348,8.79031054,8.737810555,8.712149426,8.757397572
Q01813,9.059383356,9.001759083,8.966451306,8.774959033,8.684224144,8.559454004,8.256594228,8.664592116,8.49370625,8.181169378,8.498801526,8.976861561,8.87782869,8.948619048,8.956069327,8.672579433,8.393475984,8.609585684,8.612734194,8.609951892,8.525327185,8.196186532
Q01844,7.899966603,7.932960752,8.066473174,7.720899368,7.524352582,7.129221205,6.755573177,7.269055336,7.672094599,6.924913752,7.507571464,8.100348974,7.639794584,7.519096015,7.569131123,7.384747872,7.068924259,7.706312122,7.645839279,6.598189096,7.417782418,7.231938961
Q01995,9.553106962,9.479991114,9.555317205,9.316296851,9.368297921,9.313297722,9.298129771,9.521133366,9.575394366,8.886376765,9.571141816,9.261047697,9.167700001,9.312719527,9.380042859,9.464902537,9.367042902,9.516472672,9.685045294,9.577781537,9.738946699,9.543612089
Q02218,7.121096958,6.953116962,6.958654648,6.809090654,6.847766054,6.899168921,6.769369827,7.248756193,7.443479459,7.04217789,7.211015962,7.234376051,6.756955992,7.438391718,7.659128546,7.187106437,7.077922593,6.808130421,7.229199381,7.061754143,7.132566798,8.130878305
Q02543,7.56362385,7.36539397,7.444585686,7.468854824,6.957815578,7.070234834,6.985499533,6.796716311,7.496004307,6.479272318,6.790463298,7.495203268,7.628276674,7.535258836,7.435839914,6.997680763,6.899694487,7.270364024,7.387569536,7.213980691,7.636811046,6.987986958
Q02790,8.377538077,8.212340943,7.896476761,7.82786349,7.311406807,7.106599439,7.179361304,7.243090603,7.026064267,7.491196619,7.135751966,7.905295801,7.959616462,8.157079172,8.296200337,7.503075992,7.180276976,7.622885228,7.151473949,7.383036992,7.199898792,7.113981369
Q02809,8.222391206,8.083209536,7.959993395,7.766857471,8.212023759,8.170607491,7.010149071,8.682716311,8.146597125,8.435563792,8.437407041,8.103198578,8.313022176,8.160720831,8.193226297,8.239633006,7.277000161,8.153514587,8.295613304,8.266919735,8.468751392,8.550722258
Q02818,7.581564603,7.519569327,7.627243396,7.290641006,7.419677433,7.382529358,7.038715013,7.822597459,7.738036118,7.985450924,7.45637168,7.609810146,7.246948311,7.60600821,7.377727338,7.676799758,7.155996062,7.436313836,7.474423307,7.654351,7.637014254,8.570410141
Q02878,8.128956181,8.186813744,7.980988141,8.046843287,7.763901631,8.273077189,7.79931378,7.997861154,7.782235378,7.616100988,7.923226796,8.233853375,8.159318754,8.045133095,7.984609904,7.922159592,7.578392866,6.855800099,8.123784663,7.81546524,8.047964014,8.020945682
Q03252,8.183349218,8.099369685,8.146403585,7.71306659,7.562399154,6.865915977,7.077317121,7.631431928,7.302454068,7.743252534,7.620054735,8.1122566,7.814978764,8.009703321,7.803312891,7.508146605,7.458547694,7.682573283,7.248372012,7.069682625,7.160593414,7.897370259
Q04446,7.985747011,7.865230083,7.763969758,7.796686945,8.074480268,7.06752623,6.873709651,7.800725484,7.830034365,7.319935597,7.981345048,8.064210558,8.062260354,7.865744084,7.675174191,7.568023049,7.109639217,7.779625331,6.763981001,7.716880771,7.621231478,8.086498738
Q04637,8.546346921,8.511661366,8.523092559,8.319864404,7.805520626,7.275465674,7.077377596,7.424052832,7.592961143,7.26976121,7.968547508,8.512881307,8.480389556,8.460740981,8.417575123,8.002993314,7.142953997,7.777138128,8.058745422,7.658052211,7.341593353,7.771377187
Q04760,8.038288246,7.953280372,8.180601004,7.893488648,7.458771653,7.730270268,7.216245187,7.867623069,7.520857931,7.241661119,7.179950295,7.754077137,7.597735835,8.035405843,8.114454095,7.918815964,7.308188893,7.468177276,7.625086781,6.894236668,7.430955107,7.502695971
Q04917,8.028446636,8.015120589,7.853151453,8.057604945,7.017762992,6.872021013,6.96635972,7.36168283,7.658290698,7.231723945,7.75966717,8.025939651,7.904790812,7.893233663,7.792904709,7.835933207,6.762926814,7.415997422,7.473810665,7.876755229,7.611791681,7.672659569
Q05519,7.469140767,7.582000515,7.692471823,7.539618808,7.079841943,7.042108169,6.733755828,7.102373043,7.251941115,7.501082246,7.086848008,7.362460252,7.538320592,7.705590682,7.592927419,7.113300296,6.793568665,6.851294384,7.078044672,6.975768812,7.144551371,7.092416313
Q05682,9.216174068,9.065079904,9.207469549,9.01987832,9.055952113,8.745321056,8.670736254,8.928785648,9.201922723,8.927144312,9.251505186,9.331287905,9.104045712,9.086213456,8.963789553,8.895150256,8.745424136,9.23767294,9.364011283,9.473943375,9.413477839,9.141225412
Q06210,8.344546954,8.247534988,8.192654577,7.795219919,6.970358242,7.722619723,7.610783699,7.715767929,7.888676235,7.298422221,7.91887543,8.232335849,8.128943682,8.045293669,8.138150769,7.777640403,7.068715706,7.842057039,7.997838774,8.043343487,8.003977155,7.375651044
Q06323,7.686479136,7.512380301,7.692772274,7.704721822,7.716121577,7.554585575,7.149862214,7.549301734,7.365156457,7.081024493,7.620431893,7.66218669,7.630353771,7.620096377,7.799565758,7.737373807,7.017261017,7.760823883,7.626195278,7.059726641,7.502838218,7.458351849
Q06830,9.110358746,9.109999801,9.126756946,8.953604467,8.773121517,8.764163596,8.601759833,8.839561104,8.846392667,8.591469983,8.935928842,9.173126211,9.02182964,9.007335408,9.02884407,8.821394547,8.534187696,8.87433538,8.85521263,8.785774847,8.932728945,9.002576227
Q07020,8.486006402,8.547722261,8.327598931,8.097954225,7.711107149,7.436392505,7.129005311,7.088384359,7.896264291,7.750028282,7.990336705,8.627735907,8.609402825,8.399787231,8.248633217,7.029184839,7.04632138,7.521234915,8.157392545,8.065122675,8.090640434,7.845362797
Q07021,8.224320667,8.186018581,8.380230899,8.349999377,6.622748494,7.168868002,7.106333003,7.650959836,7.576717817,7.577441649,7.763127383,8.187621473,8.237535711,8.362737457,8.282385296,7.591215107,7.388830289,7.243268052,7.818662281,7.528610396,7.466703882,8.220966358
Q07065,8.236580849,8.910147757,8.19858161,7.868700424,7.304674389,7.453126134,7.620377999,7.882900227,8.011997107,8.139460914,8.355698902,7.93033573,7.872717692,8.17499375,7.980624535,7.909651352,8.030125856,7.992871671,8.194165208,8.399737034,8.22059171,8.431296965
Q07812,7.767757869,7.809515477,7.953206623,8.096647728,7.598799302,7.26660843,7.284293125,7.549572792,7.361692118,7.136576384,7.304703991,7.64469294,7.780649403,8.033925664,8.063073372,7.753542977,7.257357362,7.472606512,7.770683857,7.717520641,7.5711244,7.260748255
Q07866,7.936861078,7.828790799,7.904602802,7.076216481,6.974837584,7.486095598,7.126244858,7.724568373,7.038621871,7.343675148,6.972186308,7.325064042,7.221116815,7.350613806,7.365319766,7.15077891,7.330496425,7.064540612,7.226142319,7.27440448,7.340779552,7.332995244
Q07954,7.709239044,7.272332796,7.639680446,7.122339559,6.910125351,6.921166889,6.873639592,7.591197737,7.431098751,7.71291943,7.581606083,7.615835474,7.84546184,7.553074547,7.290786563,6.975605485,7.361570262,7.10897656,6.809721562,6.748348888,7.829111447,8.481583881
Q07955,7.961049549,7.95054714,7.985479715,7.990824418,6.866379103,7.084823255,7.135520986,7.7401005,7.457749565,7.297978081,7.575896878,8.062008054,7.733795908,7.837853339,7.988193381,6.769325345,7.267065371,6.883303246,7.541045473,7.396309503,7.381251645,7.633782381
Q07960,8.051189821,8.04349473,8.003179774,8.034152736,8.200100531,8.148751367,7.933710846,8.376706088,7.816611448,7.721064866,7.755313925,7.978077734,8.058771054,8.090418214,8.098382215,8.32275475,8.01439218,8.118435187,7.926860053,7.83252768,7.776536746,7.445986755
Q08209,7.306621685,7.283229472,7.063695931,7.530812669,6.937137804,6.638530577,7.037478469,7.164347457,7.089859154,7.150784127,7.237768611,7.331747269,7.399923458,7.437419485,7.277713539,7.576263307,7.084044716,7.053805815,6.9697207,6.994738224,7.968247128,6.697665224
Q08211,8.507603591,8.583445143,8.448693989,8.165374693,7.830590965,7.025369232,6.778351025,7.522816001,7.057196213,7.080023276,7.707047785,8.481123303,8.5819761,8.517535245,8.392592141,7.568187414,6.793943022,7.302745843,7.937818314,7.423229004,7.099761645,6.996162601
Q08257,7.446147324,7.463239201,7.481653789,7.502583515,7.516226136,7.030470046,6.666448542,7.540721331,7.203889796,7.052385074,6.833916138,7.407562465,7.466649773,7.417122744,7.480353279,7.398163765,6.86892188,7.256682848,7.398645371,6.991166951,7.379366962,7.548629598
Q09666,9.84464785,9.854630301,9.838131646,9.5709414,9.222927332,9.042425925,8.449635381,8.930252276,9.231196433,8.161697358,9.234275852,9.735238165,9.638077659,9.733187383,9.708792994,9.230354424,8.646906434,9.296891295,9.312044992,9.327547082,8.939451214,8.883422899
Q0ZGT2,7.267890375,7.349472009,7.471061603,7.307826251,6.867068656,7.244421722,7.082563315,7.051681143,6.664260169,7.116269838,7.136132306,7.531001788,7.236808459,7.546130385,7.041275249,7.0970698,6.655239049,7.358677175,7.348234738,7.23092046,7.258562522,7.226111478
Q10567,7.021008941,7.611789201,7.371123174,7.041312188,7.393600704,7.516190793,6.943807357,7.560454294,7.267809514,7.234184626,7.394462771,7.060831443,7.395221609,7.343770241,7.236683025,7.443777822,7.122501127,7.293003904,7.59938335,7.374857667,7.262196267,7.382114902
Q12765,7.405048946,7.829882118,7.684547877,7.428991019,7.611703373,7.470369023,7.356413688,7.525199674,7.229724622,7.150650124,7.127895371,7.483632553,7.685116154,7.854262142,7.556541027,7.805200381,6.98079611,7.361389216,7.390585325,7.168549193,7.345348725,7.074956474
Q12792,7.945316424,7.819313448,7.793173279,7.845855107,7.878785467,7.144977873,7.458128189,7.665449691,7.602757641,7.485751612,7.632073182,8.010341057,7.852584356,7.834598888,7.647699983,7.786978822,7.402994879,7.750769201,7.669775387,7.503895787,7.686625961,7.50970927
Q12841,7.299588719,7.343917063,7.400491102,7.51477053,7.150452372,6.938032563,7.07772756,6.988043855,7.420915528,6.773493582,7.309311566,7.200154652,7.332581198,7.493419961,7.540618954,6.933782322,7.44965926,6.897387581,7.323628811,6.860873218,6.856442266,6.851474679
Q12874,7.896570235,7.912268705,7.915374466,7.798729413,6.916452248,7.507257472,7.174258897,7.37499458,6.843680244,6.657602187,7.395067506,7.764564507,7.820944427,7.805942546,7.654649655,7.250954059,7.012064953,7.35246429,7.463172617,7.13412324,6.968288916,7.155068168
Q12888,7.184600455,6.771287948,6.987647888,6.910943544,6.563933361,7.127851957,6.564845961,6.417566235,7.409987956,6.537476755,7.033657312,7.193792774,7.359065866,7.714967302,7.4848419,7.216028685,7.239992377,6.710175355,6.982638549,7.264648911,6.894201551,6.908916866
Q12905,8.486471072,8.42238977,8.48291002,7.892661231,8.055453372,7.332725623,6.841290664,7.886100395,7.926075536,7.79530827,8.003928404,8.405336787,8.400618645,8.272202274,8.342514127,8.04419712,7.011675128,8.23494403,7.89294769,7.256172342,7.958263515,8.032402057
Q12906,8.636526722,8.793186489,8.685513134,8.457610233,8.212459939,7.431861261,6.983033857,8.176813991,8.166714958,7.686508004,8.333554303,8.424939132,8.539021602,8.466233745,8.5622657,8.231462042,7.448312666,7.931996617,8.401291816,8.136290123,8.232452505,8.268000106
Q12931,7.991652982,7.86495546,7.974219741,7.802809239,7.241647374,7.249938739,6.774972261,7.296323624,6.909895433,7.143221822,6.881172773,7.786560687,7.862878947,7.733547942,7.947079552,7.766256621,7.321674531,7.259552728,7.010356828,7.282910309,7.687273776,7.330171083
Q13011,7.24266441,7.432706022,7.294941384,7.299666412,7.060659301,7.357796276,7.506291131,7.268190419,7.102766759,7.755385016,7.586822952,7.170516653,7.531490435,7.465633788,7.265234812,6.828522125,7.157906726,7.007802663,7.1141829,7.176371627,7.384310438,8.286224862
Q13045,7.724206852,7.564111379,7.344937986,7.029832359,7.424218245,7.064948536,7.409588525,6.679441978,7.328704094,7.009376744,7.559923666,7.732908016,7.709775653,7.477309126,6.771544725,7.150497255,6.869320825,7.156211872,7.441310958,6.864774845,7.465332003,7.754468242
Q13126,8.060455468,8.16108686,8.14015532,7.920389758,8.018365369,7.845827794,7.299681838,8.041683128,7.865829428,7.786187925,7.749624912,7.832053497,7.938144944,8.049489231,8.159561959,7.838514227,7.238229829,7.753001045,7.906107119,7.806072114,7.756429157,7.801056506
Q13148,7.561549983,7.551630207,7.567041065,7.752774186,7.59932295,7.364041931,7.070959219,7.270995096,7.202800129,7.713142703,7.127469336,7.514892307,7.591235273,7.687897563,7.706109814,7.322170963,7.210059537,7.088348508,7.375585482,7.052418391,7.655393428,6.883499005
Q13151,8.070680389,8.070857381,7.864689551,7.90218537,7.253516995,7.350268169,7.409830889,7.399234358,6.766332195,7.213016845,7.4339861,7.946076085,8.101243776,8.041742227,7.750720881,6.949727245,7.117587047,7.668252604,7.425493524,7.261347667,7.270461794,7.252590416
Q13162,7.680978725,7.373823982,7.642537949,7.665420649,7.127623447,7.413030282,6.779209996,7.312036383,7.51688999,7.455925097,7.613209209,7.59872285,7.666486483,7.427850852,7.642984967,7.502322795,7.239442959,7.684815098,7.617694678,7.617196946,7.793467863,8.270504833
Q13177,7.782966757,7.704357378,7.679692391,7.101491342,6.590017448,7.522594421,6.576096691,7.440301367,7.203610902,7.330635939,7.416979126,7.617132634,7.096883457,7.225855923,7.685479734,6.969360653,6.908231096,6.857486645,7.525447662,7.370806195,7.434312351,7.328397092
Q13185,8.362484897,8.468969478,8.515472801,7.931063573,7.745868742,7.313259821,7.806904218,7.561597816,7.398155394,7.407360676,7.737279284,8.096812583,7.973059439,8.241347195,8.25349737,7.951139751,7.691973079,7.803584858,7.804106778,7.616645774,6.8960654,7.694993427
Q13200,8.532953716,8.525710535,8.592648851,8.32631317,7.047304601,7.496184909,7.016744411,7.914369408,8.209980215,7.93138706,8.318449871,8.580241952,8.464887047,8.314087952,8.269994495,8.012479718,7.637653561,6.736279096,8.138557809,8.137889514,8.173116847,8.293597834
Q13247,7.678345588,7.981983641,7.888341964,7.805757562,7.692281833,7.139695652,7.1866544,7.569842215,7.268311559,7.362533265,7.370070729,7.991746174,7.68218081,7.584303307,7.642216224,7.665925664,7.217457872,7.681366616,7.588740769,6.989713757,6.944684916,7.310814518
Q13263,8.552835323,8.608831458,8.540333864,8.314501134,7.666175115,7.34675332,6.442095231,7.748683973,7.633051067,7.139216197,7.985304322,8.296346444,8.333309011,8.369587878,8.394415295,7.870391665,7.223605124,7.627734775,7.999403939,7.63614735,7.873249708,6.853775599
Q13283,8.590484826,8.69846915,8.595542221,8.391157771,7.924275052,7.856629662,7.352893182,7.867417415,7.704627661,7.265341365,7.790485172,8.431123173,8.410451925,8.430734642,8.521803512,7.908757187,6.930875607,7.467391657,7.70035298,7.739564411,7.091944545,7.379374651
Q13310,7.85163668,8.114404172,8.103354237,7.761181127,7.791317836,7.157228455,7.110425717,7.093696744,7.487997188,7.066773271,7.16495572,8.154623774,7.592991568,8.253136139,6.950537196,7.783146677,6.521097349,7.552328125,6.725798647,6.9237405,7.417889938,7.481908171
Q13347,8.248631185,8.111584908,8.123448972,7.909028832,7.40884654,7.876567179,7.393934793,7.450543916,7.710518579,6.929497157,7.704058403,8.076484869,7.45369471,7.463982727,7.48572672,7.639008684,7.363884518,7.518690365,7.63213898,7.440463424,7.595738972,7.683110961
Q13404,7.936357725,7.882197923,7.924978738,7.576973928,7.29545757,7.084837471,7.433342937,7.435962197,7.543388714,6.784363173,7.49350808,7.711779826,7.610000117,7.710932249,7.853284642,7.921286491,7.218568981,7.232326755,7.627811121,7.512252493,7.481219186,7.523303518
Q13409,7.399179905,7.507249209,7.613374908,6.935778466,7.010993261,6.340823197,7.098237331,7.205754505,7.854068031,7.821600356,7.911057457,7.950027967,7.386905043,7.095996171,7.145624099,7.304760536,7.032233006,7.380415246,7.802487622,7.867324609,7.884525763,7.944485788
Q13418,7.854739829,7.523436758,7.482787287,7.51703059,7.231471317,8.003581777,7.45480981,7.53985616,7.187431739,7.067649009,7.260173971,7.643912838,7.157475524,7.344126399,7.378166394,7.510184121,7.627733888,7.273359528,7.31477045,7.200895171,7.221242276,7.05157839
Q13435,8.165684078,8.237194976,8.239821509,7.696075946,7.62199934,7.915726044,7.255709351,6.981498641,7.249176676,7.31311822,6.829161977,7.850726842,7.996210246,7.983428374,8.082154011,7.517823881,7.225956895,7.087455496,7.763440348,7.050253695,7.224650094,6.715826366
Q13442,7.493303617,7.648734294,7.65448465,7.719304526,7.147927515,7.212847101,6.836796334,7.16555702,7.359286013,7.431185648,7.266924112,7.437372002,7.348512202,7.411550026,7.557387807,7.064605138,6.623088512,7.54079624,7.424929684,7.641021507,7.383110708,7.248790637
Q13492,7.753689095,8.015205488,7.931903199,7.934817059,7.329052617,7.731734195,7.034223493,7.604525843,7.355251156,7.239817121,7.393282327,7.86225298,8.082100382,8.005789496,7.994708691,7.279915196,7.092968023,7.568231008,7.39827782,7.594896173,7.347159693,7.419354172
Q13501,8.187401208,8.131713477,8.086228436,7.872550154,7.210228125,7.672045973,7.087679152,6.981452388,7.722753605,7.278498817,7.619156391,8.1302174,8.090008502,8.199822825,8.025673076,7.608422368,6.695779234,6.957102988,7.755764109,7.929960076,7.685580185,7.002514663
