Protein,ctr_1,ctr_2,ctr_3,ctr_4,ctr_7,ctr_8,ctr_9,ctr_10,ctr_11,ctr_14,ctr_21,mg_1,mg_2,mg_3,mg_4,mg_7,mg_8,mg_9,mg_10,mg_11,mg_14,mg_21
Q96D15,8.409578046,8.477888376,8.516901323,8.685868411,8.163655788,8.258067451,8.16659791,8.490955914,8.453182481,8.814824451,8.539963422,8.380263933,8.486403144,8.510204253,8.603916769,8.034833983,7.816857419,8.308747564,8.520839518,8.529060937,8.52187129,8.797288076
Q96FQ6,7.317802316,7.458442399,7.412921129,7.476715072,7.171230596,7.435757847,7.809918375,7.210430455,7.213402654,7.24258199,7.081198924,7.245511243,7.310498568,7.422647138,7.437355232,7.391794145,7.023812183,7.125479501,7.306190297,7.19615481,7.317859249,7.33768982
Q96FW1,7.940606306,7.982180632,8.161838031,8.019321283,8.29984693,8.105363572,7.234841762,8.326812241,7.789264537,6.858775212,7.757139285,7.996972894,8.073237152,8.008500168,8.224267998,8.320374521,7.912222268,7.490774118,7.642240629,7.861632382,7.612760566,7.638261494
Q96G03,7.497802761,7.499668958,7.803883696,7.520094645,7.62531768,7.523560444,7.179666747,7.410281764,7.317086332,7.280317511,7.279692801,7.471491577,7.41109411,7.503080632,7.457645821,7.457031495,7.121925842,7.541719382,7.424979464,7.160962951,7.279297436,7.293429083
Q96HC4,8.549784261,8.515406251,8.645336252,8.472161125,8.323503686,7.861796084,8.019628738,8.103500443,8.460317779,7.478530966,8.307843238,8.629124782,8.35464412,8.42870015,8.360661138,8.115989906,8.06760851,8.345918116,8.504990457,8.768568003,8.437370495,8.089636843
Q96HE7,7.976566829,7.848986102,7.93499261,7.89133156,7.270115264,7.567349916,7.510252727,7.799270345,7.764013675,8.058798667,7.87931207,7.848033038,7.720069374,7.329361469,8.017298917,7.82333709,7.408952028,7.813832651,7.690529671,7.634523448,7.839293332,8.117977458
Q96I24,7.908226607,7.61309839,7.427560362,7.456903885,7.253736501,7.316340426,7.201537919,6.938224699,7.162159557,7.321271479,7.350643938,7.369192037,7.465195984,7.46416316,7.287479566,7.263074378,6.976375042,7.149283436,7.260457393,7.438581698,7.218370741,7.292589177
Q96IZ0,7.448187308,7.394805518,7.425466028,7.664089719,7.305960639,7.352220753,7.069277657,7.274652427,7.387505158,6.972866476,7.208758371,7.450973002,7.299894978,7.434425652,7.487577453,7.225838825,6.899694487,7.290519793,7.530800426,7.681013004,7.547418826,7.189138211
Q96JY6,7.577536373,7.805524524,7.652201049,7.755438772,7.687019338,7.452723057,7.371460573,7.66326787,7.476344032,7.223284526,7.265333037,7.498279759,7.588326344,7.719368013,7.869288151,7.542500456,7.29414968,7.574646352,7.592684464,7.769579043,7.582854303,7.288639373
Q96KP4,7.71974182,7.501996015,7.628588585,7.754121528,7.496276148,7.327348188,7.257444486,7.315251349,7.339377155,7.247772598,7.172575013,7.736822007,7.510466356,7.664194975,7.753826951,7.676176577,7.151434018,7.324195159,7.242200792,7.328277827,7.362153674,7.268566773
Q96KR1,6.962294662,6.853458962,7.101463159,6.481128347,6.507111222,6.633326095,6.458486475,6.537533224,7.09683232,6.952172305,7.109795574,7.376124187,7.05721369,6.486761033,6.322053588,6.354325725,7.822584319,6.534280907,7.021286784,7.09506383,6.835983144,7.251635725
Q96L92,7.439629046,7.536627463,7.426906447,7.392154608,7.379340598,7.358871054,7.497565969,7.369595559,7.555506738,7.342669421,7.779616912,7.477499872,7.401476645,7.436933509,7.108259129,7.257078149,7.441254694,7.619317899,7.488497936,7.718288857,7.323442234,7.282538969
Q96M27,7.68611455,7.472837328,7.081157745,7.668239456,7.37566862,7.005707028,7.136229817,7.319308851,7.290713998,7.487941726,7.49532003,7.685881824,7.478714626,7.456857212,7.676743868,7.580299594,7.136165652,7.227675416,7.338213806,7.375036823,7.218152512,8.244246215
Q96QK1,8.023807656,7.95220565,7.854069285,7.811914732,7.79334275,7.410118567,7.341753837,7.629333986,7.338892383,7.484721452,7.617436188,8.062476008,7.944121856,7.89060034,7.82542497,7.814384401,7.140010013,7.698669194,7.550433412,7.604192173,7.767787683,7.644080709
Q96TA1,8.111219643,8.129557929,8.156030139,7.744078106,7.451043453,7.909910719,7.236074041,7.718900712,7.508937905,7.384424878,7.654204067,8.157033542,8.17427386,8.224811293,8.006744184,7.699435679,7.418281517,7.55643667,7.60827916,7.378603518,7.356310924,7.401132986
Q99426,7.91216056,7.667374198,8.015758833,7.812097202,7.726255289,6.912030536,7.099616037,7.589800901,7.818694097,7.595796059,7.800004758,8.190535192,7.757919454,7.696907154,7.401225115,7.596681532,7.217574124,7.778937618,7.672882059,7.67248617,7.752902526,7.130700158
Q99439,8.26702959,8.386526632,8.263131265,7.985110163,8.568910906,8.562232482,8.353184824,8.445420892,8.373074679,7.725833891,8.282575915,7.831058884,7.505885438,7.984672159,8.350078923,8.495664979,8.25516206,8.725261226,8.464107712,8.539315044,8.337865488,8.239486554
Q99460,8.354091208,8.460587596,8.356775314,7.872775167,7.261326839,7.70163389,7.503442243,7.766642755,7.826745006,7.866871598,8.140117043,8.060409022,8.074129616,8.064144815,8.314999677,7.802286059,7.498073822,7.52549155,7.876151266,7.928519593,7.786530532,8.535839164
Q99471,7.897434848,7.971646693,8.024561296,7.762426213,7.703380992,7.446126178,7.339648342,7.565799136,7.466257104,7.440262852,7.550437677,7.71538371,7.745281201,7.946467321,7.932990948,7.473205501,7.407944667,7.489428916,7.546536972,7.556532499,7.412861436,7.664857623
Q99497,8.266192281,8.243997923,8.338332126,7.795867279,8.015186146,7.507825954,7.638163882,7.935988365,8.105451557,7.958448974,7.950627361,7.988327624,7.484926805,7.967407437,8.112358609,8.014198911,7.675313847,7.929705069,8.046687397,8.348880692,8.085805407,8.045142343
Q99536,7.943487135,7.926589902,7.862227598,7.681247673,7.646597088,7.432878718,7.669787042,7.701203679,7.911405471,7.203282018,7.88615244,7.95591739,7.786493646,7.80088523,8.06307798,7.956389527,7.271565017,7.768173807,8.035794018,8.068990539,8.267035429,7.920842921
Q99613,8.35736219,8.397518101,8.407672678,8.124116275,7.815264521,7.474531515,7.389442132,7.694117427,7.262551953,7.10654266,7.93914928,8.330822262,8.295853103,8.284800504,8.206153839,6.839988047,7.307271336,7.473331837,7.859095465,7.911507559,7.616728061,7.481558801
Q99622,7.459278091,7.346394504,7.406208155,7.493604976,7.310296285,7.328914881,6.985499533,7.20004031,7.105549405,7.265105631,7.250400812,7.475314337,7.452925297,7.504955832,7.444017156,7.263962653,6.899694487,6.608780484,7.257589563,7.236234546,7.210118666,7.386694012
Q99623,8.216679869,8.379188956,8.155054721,7.972884639,7.848460963,7.701358971,7.400027616,8.063343286,7.622998141,7.989256789,8.055162724,8.25360452,8.341684015,8.131390361,8.098679747,7.799357914,7.536518492,7.54235899,7.661361451,7.46245062,7.698991059,8.468580024
Q99714,8.018781164,7.964992381,7.922293622,7.781505117,7.788817693,7.583268826,7.787106972,8.002994996,8.031186519,7.728427137,7.849948536,8.006110927,7.852831334,7.851336247,7.804311179,7.801372027,7.620796308,7.904296236,8.121685122,8.171377343,8.108298245,7.839164767
Q99729,8.187637613,8.203324279,8.19904069,7.903655146,7.987790668,7.375141654,6.990908271,7.72522687,7.476268853,7.315594031,7.415265701,8.091668373,8.04581223,8.046002604,8.06712358,7.385266227,7.822584319,7.017487999,7.672309465,7.511732451,7.376286475,7.52234095
Q99733,7.778452721,7.665126,7.596356847,7.621271349,7.424847504,7.482918799,7.184030076,7.298485801,7.346416909,7.388148341,7.420999405,7.525690304,7.490818181,7.783379791,7.806838319,7.04348905,7.029899409,7.333299914,7.257955205,7.42346825,7.323429323,7.519761341
Q99798,7.861988792,7.989422425,7.673625737,7.397229408,7.45023741,7.484010334,7.234808531,7.416930678,7.253558455,7.497676181,7.223786649,8.328498903,7.803984581,7.712183657,7.633180005,7.290350655,7.317995647,7.347501876,7.55809862,7.56443786,7.485328616,7.436654216
Q99829,7.813376025,7.546822764,7.557401408,7.579388012,7.636494763,7.555580001,7.698660731,7.961042731,7.374029591,7.538015744,7.393866752,7.604585821,7.625656447,7.63237529,7.645665014,7.840550501,7.559695148,7.570282325,7.606398137,7.453125409,7.439722477,7.360043927
Q99832,8.42698104,8.405647932,8.322859688,8.233304689,8.227964059,7.449012147,7.713789193,8.20155268,8.155858302,8.095078527,8.201358725,8.468533891,8.353367692,8.113663385,8.174791911,8.196251081,7.703705261,8.241261825,8.201093873,8.136536567,8.078788165,8.439202111
Q99873,8.180457918,8.185417935,8.157818957,8.141526389,7.61477125,7.540795768,7.226981626,7.643537733,7.691177487,7.396976454,7.671717216,8.177781659,8.163272726,8.148230792,8.093207034,7.989251067,7.408652978,7.5429652,7.573895834,7.51754727,7.546559025,7.56035638
Q99879,9.728834114,9.284500164,9.482601122,9.132489615,8.788263478,9.026830943,9.07209083,9.014453558,8.979298554,8.494721753,9.111556793,9.391909693,9.267209764,9.407084419,9.561934164,9.210574894,8.918771349,8.857544782,8.905891337,8.791783599,8.964897685,9.251390013
Q99961,7.823318408,7.671964007,7.621069986,7.420585504,7.452460606,7.350725306,7.365186259,7.325703731,7.350517557,7.332491194,7.424287346,7.596791758,7.72057511,7.485152068,7.722982296,7.352735542,7.281380628,7.309166444,7.474393689,7.522118229,7.382137907,7.304641514
Q9BQE5,7.033069577,6.891189915,6.880414587,6.677727554,6.853266898,6.822047216,6.899119692,6.936848236,7.254840059,7.050215862,7.035230756,7.193527279,6.81330411,6.727911534,6.710488645,6.955069731,6.857708799,6.918817723,7.080411322,7.126315734,7.347367795,7.136517029
Q9BR76,7.671628551,7.6865925,7.757787309,7.161069424,7.519272917,7.51179634,7.55958202,7.53270743,7.479895036,7.402180632,7.516764686,7.620799413,7.400301897,7.557887612,7.81465023,7.474841044,7.252938001,7.630524867,7.584105616,7.881100661,7.747008721,7.315072895
Q9BRA2,7.688465086,7.675876763,7.71763149,7.56885585,7.332075549,7.467546715,7.273783569,7.252565463,7.22400239,7.2315154,7.357272315,7.709211152,7.640001238,7.709503054,7.618009382,7.226421449,7.029899409,7.27818527,7.169791154,7.409218822,7.231485656,7.264915892
Q9BRF8,7.259481061,7.351005418,7.410793449,7.14932208,7.236953421,7.310946097,7.534874427,6.904895231,7.301161896,7.290309131,7.110291249,7.578148159,7.244165923,7.182371318,7.401454062,7.221675755,7.342422816,7.275143146,7.231853945,7.240696268,7.297555964,7.341007862
Q9BS26,7.661143872,7.701747413,7.597151351,7.554138412,7.41828949,7.355967971,7.239674519,7.911631573,7.365028644,8.01655496,7.656300963,7.516813831,7.610414612,7.608318957,7.560415042,7.542924559,7.242717711,7.449211463,7.733521823,7.329744938,7.851480563,8.169749071
Q9BT78,7.632731312,7.724489507,7.406233068,7.694934649,7.349694684,7.405032211,7.179828251,7.322463707,7.097652745,7.823159218,7.547108381,7.969352993,7.760520078,7.733463873,7.638036725,6.969760833,7.463671365,7.288170095,7.291766273,7.046960855,7.067817205,7.721050309
Q9BUF5,9.006173125,8.998455844,8.95713148,8.549225079,8.727785506,8.486815037,8.423984801,8.610172342,8.422931236,8.202631409,8.408907999,8.840026791,8.670644725,8.801892464,8.842344508,8.607974964,8.383366226,8.596549133,8.317467416,8.425271905,8.305983984,8.071901543
Q9BUJ2,7.378972527,7.684934247,7.376456882,7.139167541,7.175831206,7.056709576,7.255959285,7.057802981,7.109341409,7.091905456,7.175767443,7.060067606,7.327437624,7.108573981,7.454504058,6.858383157,7.251206168,7.160496594,6.958408534,7.178234772,7.068514258,7.071055564
Q9BWF3,7.667142327,7.655827187,7.684454745,7.710619149,7.174251003,7.392704332,7.250466205,7.241602023,7.26841561,7.229655813,7.363255573,7.558583939,7.660339841,7.79847068,7.5975969,7.114802066,7.029808512,7.186264973,7.29086288,7.188683443,7.262091714,7.537183751
Q9BY44,7.953367947,7.726982123,7.876996771,7.328878303,7.288876542,7.158288494,7.809918375,6.595460468,7.259665532,7.236333104,7.37834927,7.918379733,7.673351332,7.66672128,7.242997958,7.091769103,7.240579773,6.937005593,7.304253307,7.111708152,7.188201392,7.53912653
Q9C0C2,7.524669329,7.533163503,7.443281366,7.168751294,7.012035037,7.132799489,6.857525166,6.4595602,7.63305964,7.159296822,7.61209926,7.706008938,7.166534048,7.307999037,7.658894571,6.765410967,7.133977362,7.186784372,7.566374712,7.961959879,7.378956693,7.22322483
Q9GZQ8,8.040590112,7.812152901,7.826407974,7.469136311,7.256822391,7.281208285,7.392581231,7.348690123,7.339367539,7.396795936,7.369489668,7.6762476,7.574940678,7.72233129,7.745117697,7.34091113,7.240579773,7.053165953,7.540486128,7.340650761,7.316295796,7.511281407
Q9H0U4,7.71031649,7.8097229,7.664367305,7.495399137,7.380127886,7.415969004,7.203354079,7.169028008,7.145929818,7.011739823,7.258564984,7.176707815,7.542136183,7.453581137,7.521888986,7.38578396,7.106934826,7.244403246,7.348551364,7.289605539,7.242370256,7.402548424
Q9H223,7.799981509,7.586769387,7.610114386,7.30418307,7.435683356,7.438326076,7.277927299,6.944456664,7.320503735,7.335068193,7.210989779,7.676273063,7.722528034,7.616712238,7.582790223,7.382115082,7.18395327,7.325015478,7.338685329,7.430075544,7.346636827,7.45102855
Q9H299,8.23536556,8.171135555,8.416727719,7.6521118,7.838754016,7.75060333,7.665672512,7.888818199,8.115071483,7.811855149,8.373673717,8.156088414,8.023896686,7.848220727,7.973273436,7.881503815,7.594857469,7.891713293,7.889524825,8.392885382,8.054817905,8.090367191
Q9H2U2,7.367496095,6.761207754,7.090635723,7.29685976,7.299533561,7.254679481,7.207645841,7.608721261,7.286620687,7.43402459,7.240471426,7.397201813,6.544997572,7.247444039,7.110566368,7.461013726,7.217681645,7.368635816,7.550433412,7.326187561,7.420092363,7.760826739
Q9H3P7,7.58170653,7.625668763,7.615042907,7.227233305,7.427544185,7.301706689,7.076742883,7.178905534,7.541197518,7.47839976,7.416799941,7.766759047,7.56383002,7.335005138,7.231288949,7.197785871,6.711036639,7.448969365,7.515794203,7.521062763,7.571742509,7.609642962
Q9H444,7.462048748,7.437882956,7.399834452,7.195619726,7.434935693,7.351591207,7.251478337,7.326120402,7.552136761,7.704977955,7.782017501,7.587132333,7.224446407,7.640509287,7.199666876,7.325970315,7.251079484,7.569031666,7.507845489,7.63310982,7.492746939,7.830600199
Q9H488,7.536016694,7.700489694,7.717964736,7.460337597,7.422081608,7.423290916,7.360087913,7.519609123,7.212538203,7.242748729,7.286016013,7.390205949,7.407496819,7.609837145,7.722572048,7.406227658,7.201651101,7.397548207,7.408182845,7.416816113,7.284824682,7.299652468
Q9H4M9,8.478268444,8.396937595,8.214050799,7.329314228,7.808711175,7.710604459,7.546606697,7.810257928,7.358183439,7.602712193,7.875327617,8.352774558,8.29643535,8.223983517,8.158858655,7.804541922,7.495852308,7.737632847,8.046607995,8.019929066,7.675756106,7.685173504
Q9H8M2,8.170858513,8.231451894,8.087780288,8.136813633,7.398995267,7.488525233,7.210389624,7.480395318,7.532763415,7.5417354,7.653364352,8.034520714,8.248440442,8.074744087,8.165367241,7.646015936,7.172122483,7.423931826,7.472047474,7.577230414,7.483608235,7.535047308
Q9H8S9,7.505152545,7.325221921,7.502007993,7.478951917,7.311940207,7.346233221,6.985499533,7.209489676,7.094908204,7.048181786,7.086220074,7.639466073,7.380644363,7.643484176,7.462017718,7.27506448,6.899694487,7.163950795,7.156487842,7.270609706,7.196383959,6.848378588
Q9H8Y8,7.551735731,7.496784832,7.570993714,7.563063348,7.411973147,7.361945499,7.488061528,7.699243347,7.387793217,7.242748729,7.333435805,7.462292218,7.323774659,7.563085514,7.486584511,7.321425263,7.262973593,7.334259587,7.410144466,7.509998814,7.390138153,7.341664306
Q9HAV7,7.52450799,7.602713563,7.562089658,7.565555252,7.266948083,7.219064235,7.02862811,7.220278962,7.103911286,7.122939599,7.364583386,7.455757806,7.463422454,7.492640058,7.339040302,7.077776851,6.99166362,7.265605947,7.330682079,7.464587796,7.351079168,7.618348822
Q9HB07,7.933558951,7.683806943,8.192866116,6.725055657,7.42385642,7.203364192,7.273110483,6.973656771,7.284504924,6.935097835,7.252464301,7.430966003,7.684217748,7.830865488,7.97576009,7.238525635,7.372636818,7.297512221,7.319094416,7.344245069,7.123596921,6.895569842
Q9HB71,7.845864628,8.066247429,7.592084366,7.955312601,7.73662011,7.516819317,7.241626367,7.26475698,7.263260327,7.322330187,7.142120551,7.833893446,7.936244339,7.828542415,7.78880908,7.711138498,7.296151378,7.484204133,7.311002065,7.046009994,7.223824726,7.303553675
Q9HBL0,7.611961748,7.48131737,7.631551709,7.411286579,7.2730865,7.840357583,7.141052192,7.311782064,7.293502324,7.403567509,7.647038089,7.750926959,7.547218364,7.414941086,7.23394856,7.018096761,6.957870228,7.585641361,7.593000223,7.762114559,7.173531386,7.576628114
Q9HC38,7.52268889,7.548319015,7.651570992,7.484098052,7.575531816,7.553787364,7.179666747,7.378874642,7.253411021,7.179042336,7.162737248,7.462250902,7.419353962,7.543966772,7.599270598,7.497037478,7.26329061,7.52320003,7.274614864,7.280754056,7.168866912,7.196991037
Q9NP97,7.5824509,7.666559288,7.561141908,7.795346308,7.37726769,7.951690057,7.333352502,7.58867811,7.488664451,7.591941184,7.47686485,7.641109563,7.645812249,7.724610448,7.675731457,7.41106654,7.429333498,7.458740269,7.479443885,7.573895623,7.433353538,7.700978722
Q9NQC3,8.291011,8.564958095,8.30833039,8.014769063,8.095209753,8.286390626,7.828413874,7.999140361,7.852603317,7.608368302,7.649036302,8.213140612,8.176380366,8.313581171,8.227353005,8.379089463,7.833266324,7.734377178,8.172958153,8.192428262,8.022984575,7.781210857
Q9NQP4,7.921317023,7.727755869,7.848616311,7.662444424,7.572440019,7.537326182,7.405332283,7.408673822,7.419823562,7.502007347,7.522484899,7.767702155,7.504429803,7.52598267,7.408636124,7.53450061,7.318311217,7.674629033,7.562195862,7.565496413,7.505311456,7.625729229
Q9NR12,8.000765425,8.129547831,8.018424227,7.707134763,7.753434955,8.038652402,8.13159267,7.934553987,7.807081318,7.602572563,7.944385833,7.738937373,7.758807757,7.87550538,7.837045768,7.843874297,7.98561834,7.794845838,8.235639039,8.307047138,7.816198157,7.540083244
Q9NR28,7.571805858,7.668315915,7.659242288,7.565528178,7.344092933,7.479345148,7.115816848,7.315509126,7.53835462,7.604456998,7.472946014,7.599900556,7.601188248,7.606135886,7.582141914,7.363733456,6.927212195,7.52429579,7.292035943,7.436656253,7.67773163,7.990035056
Q9NR31,8.054205807,8.084993476,8.165726602,8.232346413,7.575608343,7.713524904,7.338410976,7.956793405,7.696758952,7.429598989,7.601341433,8.048003195,8.096161913,8.133260632,7.85444254,7.781653064,7.309019794,7.977518202,7.631953498,7.563399813,7.253804596,7.536761153
