"","ctr_1","ctr_2","ctr_3","ctr_4","mg_1","mg_2","mg_3","mg_4"
"P47897",7.61592951045355,7.20692059979598,7.19339414102354,6.88558030458441,7.5970733704542,7.39422099200874,6.9516377688454,7.23957559688628
"P47914",7.94582839843542,7.97513488685889,8.13446692947321,7.45704484886019,8.53080351267064,7.91921999235438,7.78859299042446,7.43296526063328
"P48047",7.45574962582309,7.59345495579674,7.44606212184175,7.54251841010889,7.44266848024308,7.56759566854245,7.51738547156577,7.45680183290731
"P48147",7.11171714955452,7.21583442107148,7.12489035068144,7.26931647916764,7.16914966202375,7.23071967104912,7.22293279368885,7.15957271105674
"P48444",8.25348108364949,8.14369313676925,8.14171382002431,8.02435552120378,8.22027258635364,8.18350189851616,8.14874952647478,8.07808778610243
"P48556",7.69420424663287,7.73838740976601,7.67213462224053,7.48895246447228,7.65332433483173,7.57886022508818,7.65622836346957,7.85687736434076
"P48637",7.18384777776408,7.36939615686374,7.29752647885274,7.41956064566886,7.24116685706367,7.20160027633912,7.38915040413114,7.38679719471991
"P48643",8.57898951957515,8.65013910283754,8.47590925241476,8.54376366196001,8.4639754797367,8.56332108878751,8.52177413410083,8.52785394189461
"P48723",6.93938536965097,6.91410563499166,6.89020579849232,6.80547407987614,6.83482925568909,6.92185783819957,6.81836955463205,6.82447753981669
"P48735",7.06678246744689,7.13937689528992,7.03845046136749,7.06037713644163,6.9017991142857,7.03084413345382,6.86393500373593,7.07173228168302
"P48739",7.11964019944275,7.2018140585241,7.21173818254003,7.06515787683897,7.08737608016059,7.23401986590254,7.13459342888479,7.13346948810394
"P49023",7.52618362956348,7.51661216584219,7.75761453172016,7.30825510615899,7.6776400514701,7.44676707672895,7.32370323741435,6.93383761529083
"P49189",7.18777451505826,7.08370980025706,7.17481289572077,7.15081536642716,7.18525029025985,6.93741784761317,7.03649885381175,7.14237514836209
"P49321",7.4504456201226,7.77116214980445,7.77117580492584,7.55716651218566,7.41401886238962,7.2151509204346,7.73615327838404,7.63669755196026
"P49327",8.64086048921121,8.48474639482811,8.50109963165196,8.45502091706386,8.55308785341498,8.57824903166003,8.4665046774026,8.61308100883604
"P49368",8.6055873480498,8.68846745880949,8.50935116094154,8.36577055704834,8.5459001406099,8.5091550820511,8.48962132456776,8.51531296831105
"P49411",8.17147143888936,8.17170041981747,7.97220485064981,8.00501694525936,8.08772750449996,7.92302848371229,8.05390786478299,8.00177976582051
"P49419",7.14326361464479,7.17586566082211,6.98227785327339,6.8942431101083,7.08907620024456,7.08629229428917,7.04760634524027,7.05835940190667
"P49458",7.86669373317441,7.83199729659714,7.7405332209246,7.58382051859982,7.91040136644474,7.75427244859794,7.78571409516794,7.65669369519608
"P49585",7.25872137862715,7.19251293121326,6.94639985777038,7.08676555687716,7.30604518801317,7.441699937749,7.04692980878964,7.15223105472586
"P49588",7.80491354251839,7.90761423121999,7.83059281310079,7.80244696612123,7.72796604763106,7.61951753841189,7.59732095123494,7.72725422242716
"P49589",7.49377306520778,7.16563357479622,7.21023112153015,7.08831813084118,7.21854239293998,7.14498712186676,7.02553410362581,6.82455398990342
"P49591",8.06796801738475,7.86230785650474,7.70534664495285,7.61911661452563,7.87504823580122,7.79478299316171,7.83099242582049,7.55889576887697
"P49720",8.03101486731202,8.05857526466365,8.07315352665757,7.96860153693937,7.99565465771352,7.97866947449772,8.07377970919078,8.04943799610869
"P49736",7.29568746447534,7.56286680666712,7.48315337127392,6.87174096921814,7.1632409507018,7.45228946239629,7.4409062716307,7.42748624465349
"P49748",8.08820786308458,8.04362845115135,8.05566613636416,8.04532183199984,7.98994912750388,7.83288926341655,8.05091368416505,8.024299210875
"P49756",7.16983678618059,7.00432395698556,7.32713272086691,6.52450037800771,7.62038779362977,7.00377287101299,6.54186914989901,6.26513970861382
"P49792",7.37403093760458,7.31102975240421,7.12823617668354,6.97905743611298,7.42561940595912,7.20721617857532,7.14879887870038,7.12701299852845
"P49903",6.8672019734112,6.82407641673445,6.89950563538102,6.90387295446454,6.37755521673578,6.85891707290844,6.85843100005329,6.77239011047548
"P49915",7.5044172438255,7.57914471549796,7.43701028080454,7.41823092064136,7.50814545475473,7.63665797449685,7.34526373265734,7.44023001530903
"P50213",7.24894248375461,7.2340443907532,7.26694027277188,7.24380317228076,7.23800695872937,7.22200408879088,7.21214550236052,7.1183744021159
"P50395",8.58417941638829,8.62358872849536,8.58007612784266,8.49322315295355,8.50784198843204,8.44512018002473,8.54349854456789,8.56846748391592
"P50452",6.85094729013182,6.78557270890993,6.80360772519079,6.82584405338057,6.70079219534365,6.65025746265408,6.69873926583765,6.96943412411678
"P50454",9.39728279117365,9.37191039669842,9.23636369436786,9.16202172589977,9.35542227916122,9.17052315005478,9.13858617726797,9.30687353283334
"P50479",8.11526750789468,8.02766734362439,7.93576888544604,7.74026720867398,7.92810239889748,7.7101868007668,7.66937939219172,7.87335208533632
"P50502",8.06458171998203,8.18366989950446,8.03614086252053,8.15565785465044,8.22489098275372,8.14076005827789,8.20235713062047,8.00415800222999
"P50552",8.00509174882182,8.02065976386726,7.99592098285598,7.75467962484842,7.99559617169244,7.98016450687404,7.62713912158101,7.79953862870449
"P50579",6.94460243252933,6.84013125223013,6.93955523627277,6.94556194126055,7.30849868517598,6.85627990721429,6.90081721768527,7.07520099392852
"P50914",7.97767839655684,7.90239435681233,8.04959278470965,7.28132688711093,8.38175142401735,8.21583009935418,7.88202414119102,7.22417250140455
"P50990",8.71113999186425,8.666830264013,8.64894089064174,8.59614528251213,8.64180508552766,8.60559147950245,8.43451337915522,8.60379725876894
"P50991",8.3947038377611,8.49055582671439,8.4737616532139,8.34816378617816,8.4388040063271,8.54675894695749,8.41033948620571,8.36855178843354
"P50995",8.12349646599592,7.92686276728057,8.03552722221267,7.76988806633584,8.01265997022938,7.95081405793178,7.83363371086557,7.83656281317408
"P51114",7.00869119564158,7.06850912687893,7.08115788401403,6.92671772036377,6.95380138708715,6.99704833791247,6.99168281026246,6.81933619782012
"P51116",6.75766510468495,6.96186614682738,6.89568438070711,6.84155732291171,6.84937901420658,7.2011027839182,7.02923299005633,6.85969999446459
"P51148",7.56476762733194,7.50689261512283,7.35725085647732,7.35707852396206,7.17205923337446,7.48751277654608,7.47763302808786,7.39393189615732
"P51149",7.88968927028348,8.07393520894489,7.17427651409014,7.62047965062656,7.94604986262239,7.93658061672791,7.8503674896883,7.51886290558418
"P51571",7.5056535704636,7.63168495095564,7.37938853041786,7.24977610940016,7.36413452516731,7.53019325528724,7.53492511818556,7.41253621130044
"P51659",7.57739066708562,7.56544262851259,7.35598279953592,7.20710941161741,7.59109255890487,7.69505541374819,7.41994790429036,7.22405598350184
"P51665",7.27463747823324,7.42569028807225,7.31982123571326,7.18060663639037,7.28979720351411,7.48430872921607,7.30478948789876,7.34698424328775
"P51812",6.73798181620137,6.60028288987153,6.77251831314752,6.69798616508754,7.12192254567442,6.66312723131959,6.65303876628754,6.21532790118325
"P51858",7.78780600948701,7.9554761033108,7.92143396640515,8.00805471730122,7.61808929277993,7.79498260786192,7.96782800233892,8.03614673100485
"P51911",7.65254502423501,7.82396163631329,7.65866401605444,7.45669948564247,7.36660506731519,6.31968613241959,7.1729997780908,7.60330524420423
"P51991",8.39764594745656,8.59992590363987,8.51062279147676,8.26491450686376,8.45419702848856,8.39122931292633,8.3353013988881,8.26208544175019
"P52209",7.82296990421757,8.10160549174732,8.10555924848575,8.0825854680476,8.13464609262256,8.07059698530951,8.20379321455418,8.08692505643698
"P52272",8.80307737378338,8.87547219331273,8.88135575294648,8.38126835226385,8.60664215483142,8.643754979027,8.6012545282877,8.70366436669147
"P52292",8.20611454646301,8.3720323989993,8.17462250273678,8.13091057202195,8.30028084141415,8.40660986484489,8.18683470835702,8.03873200997205
"P52306",7.47763013888834,7.8106874453147,7.97353150190515,7.16218626313564,7.64613839089534,7.55774668290733,7.47928681806789,7.46160073457688
"P52565",8.67244883847024,8.75489511681174,8.66294115285138,8.65537524522281,8.68219989331208,8.20623049429605,8.74211667828737,8.5973404226511
"P52566",7.17385731472361,7.32736716718691,7.32813242031246,7.19021535862852,7.09437446077106,7.18309493749462,7.20089567538579,7.18800446174031
"P52594",7.31989974388166,7.18593624612637,7.2329172045178,7.18756494748324,7.43271978045285,7.28517990899185,7.21394372836013,6.80959721293519
"P52597",8.26968009535486,8.28110064322865,7.9829839597778,8.27329701119919,8.20098379868684,7.98708956780877,8.08172896614016,8.14913542803313
"P52655",6.61039345003703,6.82670216722352,6.81908064442112,6.94695873368217,6.72244096314546,6.76078584487231,6.81706936415527,6.8257049841281
"P52788",7.05471247382894,7.41464845075789,7.28651087988081,7.29157933856231,7.18419383342136,7.26808694363142,7.34150576987375,7.472695426956
"P52815",7.4309045305782,7.50053265115988,7.58596251821467,7.57343560673951,7.55140009219652,7.33730931628149,7.42161484718056,7.27595152345961
"P52888",7.10181973159381,7.07757806458917,7.1531906886561,7.36249819236671,6.98322400472617,7.09280513629633,6.82915438312577,7.06303972018428
"P52907",8.4708654997444,8.42785050346836,8.40700168136419,8.23347887304524,8.34248584936814,8.26383835368,8.30323654032509,8.44163488537447
"P52926",5.96217380133811,6.3126378364455,7.10407266686438,6.35163845880195,6.47814801808757,6.5191563412934,6.08703652123419,6.08776789152434
"P52943",7.85854271399948,7.84899015711427,7.74134310489189,7.67438926587345,7.65494241786076,7.78578533901974,7.764470437879,7.68562809263369
"P53004",7.30710091480648,7.26022547751379,7.22429683858763,7.24157445390424,7.24141021176618,7.24327089006772,7.18795766425856,7.17660577941672
"P53367",7.03721827862651,6.98182802196009,6.92131651729228,7.00328332216323,6.99836639250783,6.91285159846609,7.0658809402243,7.10325676309197
"P53396",8.73673204656352,8.65960549387025,8.58844475692654,8.38132746227608,8.60887709121411,8.60034639054486,8.50635911291602,8.52678371784022
"P53582",7.4310342766776,7.22066356083643,7.24637023461962,6.93209574625264,7.43331037681041,7.17251396437316,6.94387342590652,7.00960109974185
"P53618",8.52484492876058,8.53084880111485,8.42297553909352,8.10183083255549,8.32235170135803,8.22260153141114,8.3087754287765,8.29694472916522
"P53621",8.44053698015978,8.45422017048219,8.30982565907015,8.10445493314746,8.46180943576216,8.38809334667934,8.39709367919433,8.29804990477761
"P53680",7.01312184471594,6.98819234311816,7.05394668408768,6.93504999029985,6.95238136119098,7.14250481897339,7.15824101489182,6.96957965476116
"P53814",7.63502722646887,7.21884417686393,6.77792327249901,6.92307855251095,7.35604451766205,7.30007398909974,7.06548470003772,7.1032575762119
"P53992",7.51685467109982,7.60486218836657,7.52151694261112,7.41628236831508,7.64220134118781,7.34053052362194,7.42205828458756,7.16216284187793
"P53999",7.94595072198854,7.87164033099631,7.89719293542242,7.8485524569121,7.94130456842229,7.7927149045858,7.68175203504546,7.86657657529172
"P54105",7.03162151614174,7.32171013263007,7.32266169039122,7.11549161357229,7.06911260811659,7.12004841201509,6.88037313055159,7.29928294759775
"P54136",8.10390318486329,8.03159236010409,7.92261165948958,7.86856742684892,7.98385353401669,8.02206031656131,7.9366803252519,7.8666081409861
"P54577",7.50505931757303,7.83567005961327,7.57108705255485,7.40276549557813,7.29435621399631,7.81051979811129,7.69363746811735,7.79353020014922
"P54578",7.60610228625682,7.4627450736595,7.67025433875706,6.98521456745744,7.97090012868004,7.16443512734412,7.2239340571106,7.33905796100226
"P54687",7.54906088812886,7.69458789714274,7.82368421315301,7.76813301332287,7.60807039886422,7.5527616162909,7.60101312638593,7.67898475987676
"P54727",7.84725407716551,7.9786236502346,7.9889151209551,7.59864602773641,7.96024147947301,7.64020018794214,7.67152998289626,7.48616175372517
"P54819",7.34838399798782,7.26925334131971,7.37999975658358,7.38390757233112,7.02795375229836,7.48546546143074,7.28791740772317,7.39943176734503
"P54886",7.78836340970642,7.76447857020821,7.63889296017957,7.54638712002557,7.72970264548645,7.64887047437128,7.45625633382619,7.74674314007956
"P54920",7.3240605199948,7.35456054822123,7.30101148398694,7.14850985323998,7.48345518382654,7.23233154020475,7.0298203281044,7.30773626757874
"P55010",7.5561639407206,7.8008430330023,7.61647923010625,7.28629516768861,7.33645872252493,7.37686675254585,7.72237098682282,7.63602496728751
"P55036",8.03180469933952,7.91890923222796,8.11826122180569,7.92276314367172,7.86154295171381,7.89440232665006,7.96936642234031,7.94485521244813
"P55060",8.93857680754157,8.18913478734292,8.79322948520124,9.37461335560304,8.81715714068277,8.77364408624302,8.85771845966372,8.19117596125388
"P55072",9.04954871115956,9.12903202838355,9.06218815682126,8.82900983368253,8.97710649647583,9.0130682320068,9.00179649067345,8.97002104565959
"P55084",7.61388401612448,7.46245885091674,7.41041968468429,7.15454526746066,7.43183237923547,7.31551311269734,7.33344422261052,7.34839677396779
"P55145",7.60171995882463,7.66522118902931,7.59926409861237,7.71528749455476,7.72478233229305,7.76059833733699,7.23227910458646,7.62138391266056
"P55209",8.70030172763117,8.82032060307442,8.79910016928772,8.64780056596921,8.59306553618432,8.50905270114639,8.60905010701943,8.63095379165264
"P55263",7.3668798165805,7.40480587639493,7.48600612937047,7.32216288635138,7.31530869426744,7.33122308997923,7.31284311710574,7.36310610819554
"P55735",7.03153842549156,6.73672567243511,7.03978452606353,6.66884073081606,7.30174016156516,6.89543991256007,6.85972617237329,7.05948692455323
"P55769",7.4860784583591,7.39231111953173,7.2869070150193,7.16029502217383,7.28833455185856,7.20336719255927,7.02383147869501,7.15492316465563
"P55786",8.12143454845956,8.08200967507558,8.12054131021026,7.95864928031051,8.07618172559146,7.90997330550909,7.97219128803539,8.01207978557962
"P55795",7.11206295883101,7.34029640523771,7.14577215331599,7.08512929109751,7.04447378847091,7.17026369746878,6.95878630128938,7.10279402623222
"P55809",6.98989793487971,7.00852133028909,7.07341864070257,6.97829402184023,6.80427997644067,6.70177772211906,6.92849968867691,6.97314856772318
"P55884",8.11997772469203,7.99144390588617,7.9358681064476,7.89647281923063,8.01905854886516,7.67407997706213,7.88285036242512,7.87063482436717
"P56192",7.97917604206635,7.88185657345623,7.73417450101703,7.40950998516654,7.42446648631777,7.48636150480098,7.33859859678144,7.62089155912196
"P56537",7.82353721905363,7.72673015784539,8.24546529514573,8.05568587046669,7.64757309132489,7.61267160049035,8.18517798082244,7.6275966724249
"P56545",7.32299437798395,7.28744742810368,7.19835182260529,6.97085233325161,7.08288151839226,7.15381330801714,7.21933424056318,7.14008813643329
"P56945",7.30697790705952,7.22578738261859,7.22379698031239,7.27017858776686,7.27260871689632,7.29921836077554,7.23773837129221,7.23646164108234
"P57678",6.4367537498813,6.52086222938038,6.53578952701966,6.58935254513029,6.80767248112264,6.54031172761561,6.40729328020949,6.54391694100821
"P58546",8.141775410726,7.94771461299803,7.91096938413422,8.12998375775557,8.00443666413149,7.91127734162722,7.99723925243248,8.08846966881049
"P59998",8.27843003518811,8.26137794982945,8.24770969951963,8.28086647399925,8.28839777246404,8.36530372133967,8.28371783658672,8.1321551325455
"P60174",9.07355135566019,9.07255599352471,9.13971578900606,9.18453743449766,8.8740811030283,8.97119441717793,9.07332802345864,8.99665999851993
"P60228",8.26266841115354,8.12337851355009,8.04088487030719,7.55108800381196,8.02292059517604,7.75221410889904,7.80584742267013,7.96052017458947
"P60660",9.34903133379298,8.93471374322044,9.46416365613345,9.36883794420768,9.22216319631675,9.23191322690144,9.37819980133603,9.36356672201795
