"","ctr_1","ctr_2","ctr_3","ctr_4","ctr_7","ctr_8","ctr_9","ctr_10","ctr_11","ctr_14","mg_1","mg_2","mg_3","mg_4","mg_7","mg_8","mg_9","mg_10","mg_11","mg_14"
"P28072",7.81906071835738,7.87810696437722,7.80814460112075,7.69940709267225,7.57987823522536,7.45545333871993,7.32908666003453,7.62586537707229,7.63022447942437,7.64531567243873,7.93933608598009,7.74937149015714,7.57101897757415,7.61827295922715,7.70603378563705,7.39093141175199,7.60973120013168,7.52148725196847,7.65203184321181,7.74716358679258
"P28074",7.9775996812,7.97558901753934,7.97467247506344,7.84369243301739,7.69940144372718,7.90505048350031,7.60393741693356,7.90763276412753,7.54436540078052,7.53867268653051,7.86976460511649,7.792178569348,7.97941856942504,7.8547229859624,7.91331554222995,7.44393863521059,7.55265311133334,7.61590045073503,7.60790071490103,7.55606779807857
"P28161",7.12435700376167,7.00008719894887,7.16370287985811,7.45420859430462,7.32808270926581,7.25932543190906,7.03815509669575,7.27963274790071,7.25992940954943,7.44254353568709,7.25617355442859,6.99746219044999,6.9811145717094,7.49999304506338,7.16275783212975,6.98510009918621,7.0624941847823,7.3349702150843,7.27985607743746,7.25128001252366
"P28300",7.78247244991898,7.80129583871486,7.69488768940132,7.65641055561883,7.55460869076629,7.47655741723324,7.24844563379768,7.5386762368726,7.52972025018178,7.49017885877325,7.58457424661603,7.67728136119292,7.54923810304477,7.67548824431586,7.45550715099834,7.12568512482915,7.68053424216091,7.9001260214223,7.8326638099075,7.75419267107183
"P28331",7.31345539077759,7.767093975779,7.41211870032942,7.32196956427782,7.39237921070767,7.45470307418159,7.19383838592203,7.47432046012112,7.23628102349282,7.55158136414325,7.25153918616409,7.25933507510893,7.41023595143545,7.33304680894814,7.3171919438397,7.08725271917728,7.32043529400585,7.36963503779316,7.37887384338237,7.37283520054319
"P28838",7.49933525469181,7.45644377898858,7.45485046478266,7.4105117270637,7.29380300786579,7.37696564247585,7.81159616935247,7.38352151286981,7.03315262872806,7.29978824025075,7.25360805846435,7.43891644006398,7.40322745257541,7.42083015435316,7.34291284439689,7.02591065011203,7.27781208426888,7.29482257225239,7.12510890098827,7.22914361827427
"P29401",9.016868464627,8.95651232544759,8.94258436060273,8.90476900802798,8.69474341433728,8.48819227646796,8.50615988490116,8.6778520137871,8.55600738705843,8.48451258028941,8.88049303106843,9.02298054214768,8.94828837500931,8.94573203898351,8.62852854032838,8.5781047925581,8.62516037528822,8.76287596234356,8.77341977679781,8.7795825714229
"P29692",9.02784400582001,9.06328642151797,9.13682947096856,9.08899830486884,8.50118777787609,8.38196620910726,8.39304618700926,8.43519855745608,8.69025375759639,8.58000830048848,9.03383186145613,9.00693274502515,9.02269400258499,9.07208204631936,8.55451697946017,8.24801051863427,8.59395040189362,8.52802949648588,8.7671162905404,8.55427026326897
"P29966",8.00197797202579,7.73875979421805,8.09211740865269,7.94461851923153,7.58799908700993,6.94068841339326,7.04212994399301,7.01109545571629,7.48844814991581,7.49073977069201,8.07867115248839,7.83522896862837,7.90133354494177,7.94258598775362,7.24534172426687,7.3915307625796,7.59960639177116,7.5809980063862,6.82974862438239,7.33895647083651
"P30040",8.10530065959407,8.08248575570104,7.94721824636443,8.11034271974922,7.71492113755395,7.90459493003837,7.64293160639355,8.07716498830475,7.87864806181712,7.78619076886229,7.95765115179216,8.00747893333056,7.89700880484639,8.13605260772774,7.70378467404493,7.64643214802522,7.90590842685716,8.08075008256164,8.05395594042374,8.08755585358897
"P30041",8.94886910089893,9.00157292066217,8.89232526886014,8.77500923348357,8.89152334229169,8.69491043426059,8.67371229866519,9.04759616098824,8.84170493596413,8.65352158806689,8.86149352746463,8.74698011326444,8.86886775209707,8.91873254532202,8.83028035035574,8.68162617026733,8.61078924327341,8.89482086102114,8.99816913589687,8.8127631526216
"P30043",7.15865814616947,6.85311848984685,7.14516525720349,7.21806757808065,6.99628484574061,7.05909251913445,6.94977470714967,7.07952473976086,7.14840315363416,7.33787799732252,7.10997521565308,7.20529358611127,7.37614372166976,7.08691301822286,7.09133691053849,6.85975764033618,7.07737076247805,7.1850191711572,7.21323927113268,7.16623359171114
"P30044",8.11595818355371,7.89908878689681,7.99237353890765,7.92826493267307,7.49434539146758,7.21470643628445,7.90718760399907,8.0833886121318,8.01460411951169,7.88774786186313,7.91154735904722,7.92032197682713,7.7745160421422,7.85541527456248,7.6178788602643,7.4123527607491,7.9376449254728,8.12833493094513,8.13069469331693,8.27668106374512
"P30046",7.43617663205732,7.34917736018299,7.52555320823784,7.47076680970673,7.28425356755701,7.49615396463077,7.35252876283706,7.53969957833231,7.40790642475816,7.0849897883155,7.44140287114817,7.28410136166086,7.47109588496309,7.58669120749484,7.39350732371095,7.26820356999323,7.22387295488534,7.35837696911053,7.5845221861708,7.42193580079927
"P30048",8.17515591730597,8.31608946715629,8.23823039132534,8.23954912523348,7.79734275287026,7.77310935166069,7.49526074154165,7.97451070610776,7.67648849242747,8.22282367572787,8.30584834050754,7.89437242141952,7.89025599672061,8.18100597106648,7.88413166282785,7.50879970446832,7.57812420433152,7.92322863738253,7.66499526927211,7.99981245410099
"P30049",7.74307702678408,7.74020072002695,8.03279425273727,7.70399023843697,7.78978116808399,7.51462584996182,7.27261861873672,7.83603468683643,7.91786437728737,8.07672130075339,7.93351884553583,7.68105898352813,7.92315437367346,7.63500542912152,7.68888947542133,7.28945962938991,7.98896548231549,7.71389666288757,7.80091494800344,7.90027715883137
"P30050",8.74004892665526,8.67101430732169,8.59770039858999,8.56143435701089,8.33883593613222,8.04284310090594,8.13505293016899,8.19727555943532,8.27818164154532,8.17005348541095,8.70684086255658,8.7253752069556,8.67199891004241,8.4852523198644,7.7722603081455,8.13149802605894,8.28365470405157,8.30917034572144,8.27455855809783,8.21538933188883
"P30084",8.043087248344,8.09296248326207,8.04623367934228,7.90673126703165,7.4453295575818,7.25504185569257,7.36902575055017,7.87530422656542,7.78477868961304,8.12126124346502,8.07287194980615,7.97245395737299,7.97523136694239,8.01528240483735,7.55019270316432,7.38895435793366,7.35435499337566,7.89695982146906,8.02155856462558,7.93350637997427
"P30085",8.00818509300616,8.01485476755433,8.04253584326141,7.98221220347017,7.74432436748434,7.5781506428804,7.57986216370877,7.76981682697639,7.79645617029337,7.6267723009368,8.0543616237908,7.97678567225626,7.8165003593031,7.98694581466684,7.71069756237785,7.61154661734133,7.68150557990344,7.81730559868205,7.75151056913506,7.83609147548687
"P30086",8.25903182196358,8.32982626738154,8.50794607607376,8.24112837567443,7.66124091468686,7.68275991405179,7.57812497794531,8.02955049800668,7.93971327207648,7.6541871464079,8.15878320508372,8.22966408048919,8.33536171757029,8.35278929806538,7.66008902837509,7.42669542434678,7.91805880400237,8.00480282310126,8.07694542166184,8.05462347575095
"P30101",9.53764488379583,9.45841343658764,9.5008999460123,9.43497706545375,9.27087865745797,9.23788209611457,9.2324390303538,9.50009785758509,9.42681208245101,9.44977641960899,9.4119584173105,9.42838390243138,9.37693819083331,9.44038507987032,9.28980027150915,9.23933670073357,9.38087209837985,9.50088910819748,9.4701097057417,9.46911366785285
"P30153",8.58757533774237,8.73850241703264,8.61886910151454,8.41302753460998,7.92536419623825,7.76970827009175,7.35877749657955,7.82330379960028,8.18482817751019,7.83719421525939,8.54620963395736,8.19679716579934,8.66403577839593,8.53880893360329,8.09707443877218,7.5345990906575,7.7581859490205,8.22004081305603,8.0834711941305,7.83835614639324
"P30520",7.70955289066389,7.81306110230096,7.72759008670284,7.43069888903905,7.5082409862392,7.18428837659224,7.25619041443856,7.27176693026886,7.09178725066748,7.18595568496626,7.6991439811317,7.82916029898512,7.73040122895851,7.8658305280071,7.31859430062381,7.21120356783488,7.29160701848115,7.45359942084669,7.22797834216498,7.31670605457842
"P30533",7.47437835435696,7.48647463019453,7.47104871231572,7.09444061560239,7.30240325421344,6.73681796209124,7.23344075520503,7.48796482424083,7.68142494982291,7.86353304728839,7.53687069182138,7.50289530862092,7.36677337940101,7.3414008805284,7.148772716076,6.97377074584154,7.54046396453969,7.78386082778321,7.70795025146049,7.77218613300921
"P30837",7.4674245698453,7.56519808423376,7.52285057034303,7.50731811249448,7.5697199562698,7.58866930614366,7.50587814155912,7.95505125148558,7.71412398938005,7.73150526203299,7.27536874528884,7.53175731342874,7.44483891281095,7.546960593457,7.8825650133051,7.52023110847716,7.69595632935281,7.73969190497586,7.49849168019453,7.73499467098443
"P31150",8.28479017683768,8.22983706332729,8.33877635167352,7.86383077399867,7.26754259548289,7.48735332286581,7.00970382344795,7.75308198536095,7.72883204853682,7.36167075904689,8.01849891197596,7.21148350852977,8.11844103542376,8.18918447266009,7.81906344281345,7.26595265906468,6.79566150736402,7.53167731185293,7.34052089493219,7.63572772762174
"P31153",7.68522819576988,7.54041051299862,7.78800089886923,7.47326299604973,7.40991845555658,7.35994980855962,7.26636703798397,7.09316439457577,7.13900930476559,7.15585855646416,7.81871036314401,7.73749273752787,7.65977834127975,7.59089622482521,7.41586610472348,7.03190877081604,7.30379255909392,7.35509348159777,7.40192789308641,7.3820524884673
"P31350",7.79660422325974,7.95323213150774,7.7547363938359,7.47387633409895,8.04177188416464,7.64212923478169,7.32341193179469,7.59157013251397,7.54791772719047,7.37486003616687,7.75623355315372,7.5142674199018,7.84049353978539,7.63338032556645,7.6429967215306,7.42875529804798,7.55873028830459,7.4973477215769,7.48815397513802,7.2279186905036
"P31689",7.62081781709135,7.64341546967926,7.6770217100601,7.44838273774721,7.16872316401749,7.184781698883,7.07386947874687,7.22490400412786,7.27715459576615,7.2329027768588,7.63346383636168,7.55861015072619,7.51768490170781,7.48323107916614,7.30294952601963,7.17160902794518,7.25174961621231,7.30619447570558,7.47962544158459,7.29201987774068
"P31939",8.50103734923874,8.50668151100119,8.57293095799457,8.36631551654678,8.29432562052745,7.95897547528652,7.49626965178631,7.99558012259653,7.92499557453245,7.26074550853191,8.45180778651071,8.43611347513684,8.43842856948728,8.38334778563322,8.20856891865911,7.5012528107911,8.05174361844844,8.02572106338509,8.10754312689979,7.93121649208058
"P31942",7.95453410352467,8.01378215748532,8.08192699201513,8.08475513067133,8.05937709280243,7.56661144367118,7.1308891724223,7.51504818600112,7.44952848296977,7.41463330162608,7.93825431060061,8.11282884942987,8.08449893335655,7.97973731063388,7.616477582587,7.94246785381749,7.58404858116403,7.49024736983192,7.22596087760944,7.4555263896064
"P31943",8.90380751225524,9.04155758793931,9.02684227820521,8.90543470672504,8.47009050527405,8.26260674808474,8.00691319059132,8.48357353663767,8.38269507560451,8.13348725390638,8.86137941868978,8.8787751398976,8.96576878071651,8.9252642960661,8.56912256863056,8.12581344676805,8.3813346002927,8.5160668184549,8.4095553475781,8.14611360581282
"P31946",8.1424000281452,8.12271990644806,8.11959264226557,8.22915733825807,7.55477847564104,7.65207969863849,8.06517889091468,7.58944673814655,7.95991404735692,7.98179447961535,8.37039308692105,8.19337149928762,8.26236970923009,8.26124793170682,7.59787271373663,7.42071632597148,7.5625366095944,8.14635632184312,8.32786830773748,8.20984643846935
"P31948",8.61156262792624,8.61713753818892,8.60073127787784,8.31130965517779,8.22482871090711,7.85267011231234,7.97101272338891,8.15673381012851,8.19216189775359,7.91509944143793,8.40111386025691,8.37032793941782,8.39702861602711,8.4802812172708,8.2856881260473,8.02893685055987,8.18822781560824,8.26826679177859,8.0657488693493,7.93659878437843
"P31949",8.55480993720338,8.85997975196711,8.64381120316859,8.24989641075388,8.20391820070547,8.86587831815335,8.82870864003214,8.98480144726097,8.73473316927593,8.29727445035479,7.99613196022828,8.42528130572045,8.61015122487028,8.84341412954097,8.56062148707952,8.67062955530921,8.50657112800112,8.81988088342109,8.72439055609809,8.86676189407766
"P32119",8.21140144857656,8.01861797986054,8.20510561665009,8.17793187648194,7.9576743216707,7.62363268788337,7.44467602477914,8.01705958240445,7.91127325851215,8.05830870822615,8.21046023706095,8.18076810534994,8.21662824727176,8.10139676535039,7.96296349002255,7.42022359733297,7.93707843406718,7.89714571423619,7.91331186440635,8.00611487750649
"P32322",7.40368429336812,7.30997906629353,7.38629649164267,6.93672067013555,7.51458789193332,7.00552292772145,7.16225568366685,7.65201113027363,7.68312446050066,8.20609872801405,7.57937754565017,7.1924673563009,6.94899247372155,7.07236390658103,7.44145346777233,7.0110078121358,7.64719547609044,7.96199210313834,8.07201280872366,8.03715049954896
"P32969",8.44110802666272,7.99147699268895,7.69501835003826,8.1979341166086,8.02148048074714,8.01539112918863,7.77893960672428,8.12479357102867,7.84007562624298,7.71737619395914,8.16590555725077,8.36657515884626,8.30247242937706,8.23554325291167,8.25665360957224,7.64278213672643,7.75074668725253,8.19406025233794,7.96342075594693,8.03438661159981
"P33176",8.23408598484112,8.41681113601137,8.30427445748605,8.06638388028508,7.5080570847144,7.48881560782335,6.91319175855708,7.49826172416897,7.53798259292739,7.42071562828739,8.31239740414464,8.24350890016904,8.1811257411323,8.12443934594637,7.7374381880899,7.16511511406451,7.48856882207706,7.75708754936512,7.58848547839033,7.488276514332
"P34897",7.82815387665372,7.91860040505034,8.022752857103,7.46304219736927,7.93245695356463,7.77242520949039,7.04430609138815,7.8200783546846,7.33844434232012,7.46655799539929,7.84771006498333,7.43673923770403,7.77467006634677,7.93944622245024,8.02116999941039,7.54923153059357,7.80274228987126,7.73376252386401,7.39963855891766,7.4508693364417
"P34932",8.56239871464155,8.53116812417066,8.51328914048752,8.43711560562067,8.45600697107245,7.46835385680477,6.98738575632659,8.1728829781545,8.04701250256269,7.44529835779369,8.43711551255256,8.47571543070727,8.56720531106729,8.67058265744382,8.34068934448562,7.50808106877275,8.32455184602141,8.31543492666135,8.01729763620177,7.8045747063822
"P34955",7.62953572335514,7.27490488183874,7.21829891375837,7.48643289535143,7.32871020737135,7.38197543361005,7.07138970809661,7.22820089657223,7.2053357379382,7.64889258241604,7.43781968606372,7.36421398077263,7.41496324114529,7.59813272884768,7.16176630806245,7.05025698069251,7.213452280133,7.36429856826807,7.2868650640884,7.41443209863529
"P35080",7.86600740938384,7.82013459293045,7.73644794716273,7.39853512986895,7.52112958896211,7.34376638097995,7.26647525914847,7.45502193719845,7.48937963061409,7.50929599105116,7.88166949057437,7.62660871259543,7.56263232186556,7.06953487472382,7.4860006466396,7.0880823317422,7.4790283287962,7.64351582227552,7.60143623352959,7.81452879679612
"P35221",8.29135663238546,8.38410474298745,8.11234767165664,8.12400333283912,8.00285986035285,7.54196548775368,7.6507263517987,7.91938294986033,8.02697145390324,7.12325388548402,8.28868595778137,7.85872449780337,8.28231457492247,8.18733746831839,7.95997584424515,7.65189519746247,8.16365022950802,8.12237044880503,8.28787388578349,7.93400584249499
"P35222",7.93943996130151,7.99176784782505,8.03719659725732,8.13113785542221,7.74588692477648,7.59797565304649,7.37807327234844,7.56981310225741,7.65573139772888,7.19448818626551,7.79157800408352,7.82108284768274,8.06912756638646,7.9448427453211,7.73142603393972,7.33133196822219,7.69414465495287,7.88747024450766,7.98698237031404,7.7994324525838
"P35232",8.20216189576874,8.38894724658201,8.37650635052588,8.22468652375935,8.12119416798375,7.55588803666316,7.54924560902478,8.34720699038145,8.20550779402371,8.79370658819089,8.2616250187578,8.27135434995308,8.38188026121535,8.14980785151311,7.94884059747231,6.98537194045736,7.95932181847479,7.99118624983927,7.79934660798514,8.21806960629903
