"","ctr_1","ctr_2","ctr_3","ctr_4","ctr_7","ctr_8","ctr_9","mg_1","mg_2","mg_3","mg_4","mg_7","mg_8","mg_9"
"Q15843",7.35259459677757,7.76689117690232,7.79131310676308,7.83659785686516,7.97599035861946,7.6968761124006,7.64847387097181,7.58608368489056,7.68217808656089,7.73608277605745,7.69469893903763,7.91731558448782,7.76323864756905,7.79543018226425
"Q15847",7.68930196233966,7.72508556507849,7.79314115179919,7.92841917069166,7.54117325429725,7.55371771829486,7.39969860071134,7.59591816743085,7.52123578973212,7.77031565701937,7.7969625340113,7.55348018032709,7.43507523731222,7.50068460661874
"Q15907",7.52866759172592,7.50367145212476,7.503825785055,7.41730630646256,7.5716645011864,7.49828893640048,7.79341505321613,7.32504990979245,7.52955862263131,7.4938107246471,7.23270650312606,7.63083594046747,7.24786043746331,7.34297417630693
"Q15942",8.43914676794797,8.51764405622957,8.60705994366604,8.46218971070907,8.283089864218,8.60483036938695,8.16903293742008,8.34559088348662,8.35557571639267,8.55898648503656,8.58843935914074,8.19535929506126,8.0891419439616,8.32069782709469
"Q16181",8.04522368573573,8.00902057248075,7.91281520267784,7.9039375877992,7.83067465824992,7.5901522041258,7.43310532848616,8.07960012194575,8.01234353675378,8.00245697851123,7.90377663822769,7.36560904058588,7.53163479858381,7.4342472530401
"Q16186",7.1170754888725,7.13726612913316,7.02379180124895,6.97147620828421,6.73924526893607,7.30417159186951,7.79341505321613,7.06038773341686,7.01460803977946,6.89896532928621,7.09472430447642,7.10300267435616,7.79560982290163,6.77877430201878
"Q16222",8.56235735797962,8.51723697029511,8.54519001804255,8.25973384819972,7.83595236514757,7.21958318198881,7.3790291791456,8.52917924927667,8.22606928191912,8.37842164552429,8.43267199513977,7.84702378886347,7.42982788853622,7.80161823951941
"Q16270",7.61879694142778,7.52486123338225,7.45929620598854,7.5427654013307,7.2920672253063,7.35310483225896,7.79341505321613,7.48802737887709,7.45492830198391,7.48573935107441,7.57551958985767,7.35620773204935,7.79560982290163,6.91513356702847
"Q16401",7.51697568719271,7.59923698716932,7.66650052952246,7.39270023699153,7.35775292296325,7.39690969505881,7.07782922364024,7.45028046833469,7.60157608889312,7.40942381811628,7.53964185158675,7.60341813298953,7.13080504546741,7.37247093156022
"Q16527",7.61101592972504,7.46651104818064,7.39729644363521,7.31017911769529,7.39192240234581,7.6992292000847,7.63351490384744,7.34987904796814,7.33976641581133,7.22167650808931,7.30571644933709,7.36463715469763,7.42795132240966,7.89712365520424
"Q16531",8.18522458698168,8.15856043096498,8.31283679800832,8.06316837465969,7.50122087074151,7.19812351799244,7.2918450165498,8.07476521159148,7.99673373159476,8.19015862895355,8.15529894754296,7.57805735381034,7.22108952212125,7.53137007775352
"Q16543",8.33416428128325,8.42214839420456,8.45250575867879,8.22269378196586,8.29668711059527,7.71188205111094,7.4519624818049,8.11723264225659,8.20229443635041,8.24468499519695,8.331671537984,8.1799703067825,7.66322168366962,8.01245862841026
"Q16555",8.46737718401295,8.38804413471601,8.34109130057836,8.21807765610722,6.98142138006843,7.66413418084857,7.10430969117125,8.23407982397394,8.21359700107951,8.34778049913011,8.23238235280531,7.77934854383822,7.12396376465383,7.69443470937349
"Q16576",8.01164323633961,8.1179863045357,8.10449913219259,8.06883931284816,7.88858222642284,7.65124123134247,7.52134662650959,7.87866823519564,8.01148504276643,8.03203639827347,8.03100372023309,7.724738559608,7.61657784996396,7.71782718409384
"Q16629",8.27988182547801,8.26383307328195,8.35403077535819,8.33721607622666,7.91774339943848,7.67697869951982,7.55373264508908,8.341323674833,8.27082355004316,8.18216392227569,7.70079902418035,7.74151662642993,7.43178512636451,7.75781410950425
"Q16643",8.44523834774045,8.58637439802812,8.72649322230406,8.42741801376648,8.05829721065159,7.5115820177054,7.63015293359725,8.56038236647636,8.41943986293448,8.56549270949213,8.4950231233457,8.03860958083009,7.74762453533157,8.06345955950999
"Q16658",8.71953507651019,8.78030513837138,8.80691315728446,8.90129452795855,8.71034178358984,8.51822109908929,8.5354392258506,8.80163996188468,8.78252149355188,8.82298848286359,8.87856119387617,8.84074379957926,8.47307218229773,8.6090863693571
"Q16698",7.32761556294889,7.30090338937645,7.26155797782612,7.13910646578864,7.23853870868516,7.3313437675305,6.89058994216659,7.35864846037822,7.27150452096117,7.14227759510787,7.28583661521809,7.19746697000899,7.79560982290163,7.26554472696016
"Q16777",9.03943525801275,8.06992686908559,9.24660462315337,9.12016414958964,8.94031392277962,9.16096733303104,8.56412461569992,9.12034924897222,6.91419299195714,9.38867684185443,9.23672132569969,8.67522396760317,8.54100631867813,8.61449988731078
"Q16851",8.29723809011665,8.10605211986081,8.19586322334904,8.1037802843269,8.17161732026754,7.76021394262886,7.96308834622652,8.40036384962214,8.08723162324048,8.04049275365311,7.98370106530474,8.07430720626779,7.9406910366318,8.30545357437282
"Q16881",8.92212736962136,9.05536749195942,9.09269770915844,9.03104192046822,8.53055754122556,8.78547778313363,8.00336277715032,8.74825060773256,8.9242783646857,9.07428490844598,9.12936537608627,8.54230822459419,8.333280076959,8.38505948573075
"Q1KMD3",7.51111299054894,7.54400851797884,7.56937174559127,7.34867163645647,7.35101271467346,7.36699518146629,7.33169068645405,7.4937863807895,7.41901134339541,7.51237308756737,7.20515620487517,7.16333573412197,7.17611688637946,7.37585639623768
"Q32MZ4",7.5681569319665,7.36320283252205,7.52511715531892,7.54584804745756,7.2776073002431,7.39887280015285,7.79341505321613,7.41211560521116,7.44541833605277,7.34078174283432,7.56154424290123,7.27733328052599,7.13233705031221,7.14748509246455
"Q32P28",7.71958503512781,7.85135761901887,7.72369692488876,7.74415551500552,7.52972346634793,7.85316703043341,7.33170140088874,7.57284971490388,7.50384653784294,7.76182519912414,7.86664174535205,7.57615880594696,7.42669517449967,7.18588110584591
"Q3KQU3",7.39413344129934,7.50816940639157,7.4411509342248,7.40505522588389,7.08888974517689,7.32234831485368,6.97319493967683,7.39015202345313,7.68198495694171,7.54216159523332,7.36030259707627,7.28130057804984,6.94949056882817,7.14635439815184
"Q3SX28",9.36926225810646,9.27557827141679,9.54799514892966,9.33029852483174,9.2510119866115,8.90797444966424,9.07877004009581,9.48438844898462,9.17813220335215,9.33474707151125,9.18001997450509,9.28841686066252,9.08153044910505,9.53325993451263
"Q3SZV7",7.53496820608183,7.53338288294562,7.40742942266282,7.53812088105076,7.42203410790782,7.31983968886195,7.79341505321613,7.47838323609471,7.5406488114681,7.39788461999573,7.65583843405902,7.11918680670025,7.79560982290163,7.19394439563598
"Q4KWH8",7.23868340433272,7.30166101603058,7.42108758974831,7.08681853169686,7.04955931409593,6.97288779418177,6.74722829133289,7.14583416197641,7.27707615453493,7.29072335013762,7.12738293022001,6.99957195336477,7.79560982290163,7.24669240455626
"Q53FA7",6.81065342130783,6.73059216046409,6.73326164988161,6.80272550403964,6.81095270660603,6.86784482975104,6.77619075241224,6.84870634519613,6.73845872696218,6.84771768808874,6.78819980215111,6.72016827360014,6.63585437293112,6.87137153565954
"Q53GG5",7.36975655002585,7.24044108630565,7.1287489043314,6.78686630129216,7.41202050348137,8.08844199905054,7.79341505321613,7.23640362079179,7.35090839372227,7.17592696868248,6.93340977710708,7.64077479754203,7.79560982290163,7.6791455192235
"Q58FF8",8.26207982419154,8.50419774953697,8.40507710061664,8.42662734211655,8.49230618819966,8.55114560325804,8.01944039019656,8.17828679805789,8.39756112655856,8.3916012483711,8.43523135211042,8.63364010823169,8.10879187520344,8.24177866067751
"Q5BKZ1",7.1821766162733,7.18361783114212,7.19720464484137,7.22067507074581,7.26078923753805,7.54311660933277,7.17902197559073,7.10877352544309,7.25039848868105,7.17706050784199,7.11043818917895,7.24150589536009,7.79560982290163,7.15114771429385
"Q5JRX3",7.50537596482341,7.59663291003849,7.36898742749745,7.21689600591924,7.25913960680899,7.19916403843033,6.97319493967683,7.63825521817602,7.56769642181831,7.4385034345174,7.49991811345398,7.3562423742042,6.88754103435931,7.3120620869787
"Q5SSJ5",7.41271538228713,7.32473744293156,7.18714198858879,6.70529722334259,7.18084661649255,7.25411349096022,7.3189214867654,7.43274173018762,7.43250324540902,7.18482673691951,7.03537896646245,7.26775422299708,7.11626724397501,7.36411450343736
"Q5SW79",8.11575934850677,7.81991156702873,7.71146836733214,7.34562078985143,6.89885008263659,7.23872702922569,6.60748004191208,8.11070891432804,7.35575527051491,7.73460410951124,7.40020035484922,6.62221405411774,7.15420193320596,6.86099784050998
"Q5T4S7",7.60972724917031,7.39092658211301,7.41205294205457,7.04313908180568,7.10763661481407,7.41693271292102,7.79341505321613,7.79310947127719,7.44919687823521,7.08149967869139,7.19067251791388,7.01107831576917,7.0489024858499,6.84100959453029
"Q6DD88",7.27626095660765,7.77252472045254,7.17076419555963,7.11955364704863,7.07237700936221,7.17778084847564,7.26087097614161,7.02608928392214,6.9126398789969,7.00981886465599,7.21888798038921,7.10364938666043,6.94480115532624,7.14891743777745
"Q6DKJ4",7.46355842094377,7.40296145216057,7.5243595866965,7.41226332431926,7.50927525012548,6.77385424161223,6.68157941890749,7.59012829267529,7.45603148341899,7.37891845556092,7.01541118054797,7.12042636986302,6.794143304818,7.2159240646417
"Q6IBS0",7.71212814832134,7.76768617859226,7.55100395144284,7.67545798930842,7.89257387238269,7.30857585033962,7.72620185465845,7.75415408091779,7.46358385699187,7.22255479386245,7.752835931507,8.16893729150088,7.68559990716061,7.72093351835335
"Q6NXS1",7.09305129111256,6.95950786131548,7.25950504368574,6.96245455415798,6.69585828340758,6.81326764743363,6.88696725208487,7.21370560222959,7.05297110122368,7.02012177551014,6.63725972633242,6.8002368570557,6.68296607652631,6.89213154824951
"Q6NYC8",7.17001633531016,7.47731931284275,7.33444907543583,7.29007883502245,7.15393256083745,7.00142432260809,6.69780941859855,7.75209332809736,7.39326727902414,7.19058098234384,7.15339283865129,6.93598584236604,6.93939014368507,7.31103625037716
"Q6NZI2",8.61784243564224,8.69016639951431,8.62674546871433,8.23586659676195,8.12665803521426,7.57305560555942,7.66300438388256,8.35174196865365,8.27618050057396,8.45330513878219,8.48221057980219,8.05610912218988,7.83089257519214,8.10994857517899
"Q6P2Q9",8.0114734919994,8.08023270165442,7.88866115008983,7.06688545325607,7.30331173990838,7.45451909920681,7.20440949509484,7.9156580702355,7.73352208839507,7.43645390143916,7.61945204520621,7.39841415878191,7.43568731446323,7.23935767636893
"Q6P587",6.95082799656621,7.18824426510341,7.21881251511804,7.44963261080321,7.24399982997229,7.82154563153051,7.79341505321613,7.06049282032533,7.16996592783916,7.10331435777393,7.33699171102525,7.05743634246424,7.79560982290163,7.04415771363068
"Q6P996",7.35905155249834,7.44826101810794,7.36838961479866,7.36279139158258,7.26742819534181,7.41853251280404,7.79341505321613,7.2380368690258,7.43886996157365,7.34883806829255,7.36752931654708,7.35470929697968,7.01144010329703,7.1398015448434
"Q6PKG0",7.64096338735183,7.79566621398321,7.64407472169702,7.52753176792691,7.51837311506461,7.54477204915447,7.55048900623972,7.15524515720971,7.29340706942199,7.47976822639114,7.57250077488982,7.39185037164054,7.16576564092196,7.5457439178989
"Q6UB35",7.45975357109362,7.48944311447128,7.57032295034578,7.31896037673329,7.41776067270944,7.2449291191071,7.79341505321613,7.39574962728652,7.46440470328732,7.51722236926261,7.40568593399946,7.40198515257566,6.92408646180763,7.29601262776841
"Q71UI9",8.32387723860868,8.29018212218201,8.29314205241377,7.83454944332198,7.49524672039032,7.56767865367437,7.01898224290579,8.51163379624562,8.20159789180443,7.93752596623565,7.55151076132343,7.53865325203043,7.01031108046265,7.36453980254965
"Q7KZF4",8.75828678259491,8.74538315403244,8.59706769543264,8.46067843629873,8.49908344357437,8.18929202988911,8.08824969949772,8.77816934005333,8.61047402359456,8.60808024941861,8.4369609374087,8.48160603207229,8.12687043654739,8.50774416847905
"Q7L1Q6",7.75041189790218,7.98432813895014,7.78495240720504,7.51676715170257,7.15463185590335,7.43195560628971,7.23769488627283,7.70838632172802,7.78551374300226,7.79254863643758,7.77453918833689,7.26238450735271,7.1803209562239,7.22370003243921
"Q7L2H7",8.00615255086307,7.56383310503512,7.64317060024831,7.4788619828525,7.56061532532266,7.54343212466188,7.32167408339072,7.56470443336481,7.39790978617916,7.67669958192581,7.74558875020558,7.56627886770566,7.24007865871397,7.55729407413366
"Q7L576",7.47495608474413,7.37141778328193,7.29568752172573,7.18881054677364,7.10956027295641,7.12089829221732,7.48435939731737,7.52554734621856,7.4066253780363,7.17293288442904,7.14971918661372,6.78018402333695,7.4281473109513,7.25865605602915
"Q7L5N1",7.05972908867771,7.38011809993584,7.23206934078574,7.20853540561771,7.18783923476659,7.25142401015853,7.79341505321613,7.2963268987569,7.20383622442194,7.38833660068991,7.43422896757369,7.60681180169599,7.25323399732739,7.37278507170226
"Q7Z2W4",7.19331315586513,7.17413357066846,6.91995794901805,6.80112575991813,7.13814836905656,7.00371081225752,7.32490074199403,7.04158250399682,6.89623649157026,6.86310424177722,7.06965355514301,7.11202760414819,7.0383973195996,7.10013425585957
"Q7Z417",6.54284352552908,6.4973551654037,6.75238900056345,7.02824084738759,6.81858291306934,6.82367450687954,6.80733214343124,7.26028952332745,6.8373414857278,6.82360736863155,6.74967115057606,6.77466980320547,6.72269798439392,6.89677309095231
"Q7Z4V5",7.29839261758249,7.24648272260603,7.40903995462265,7.1324582990693,7.2961133661697,7.18437455013614,7.79341505321613,7.38821503093604,7.19429433072503,7.11442356006289,6.78700471061568,6.7634213528268,7.79560982290163,7.13252489267963
"Q7Z6Z7",7.1667923722764,7.20073318569532,7.00236098416131,7.01419135026518,6.85735588007967,6.9399122412737,7.79341505321613,7.14067914259693,7.05229810539519,7.25466288114793,7.11121226880436,6.86181032058239,6.52030285123616,7.02981095790057
"Q7Z739",7.24534029480285,6.91053390544753,6.78755009078535,7.03070978935089,7.10060349313199,6.94326508347547,7.79341505321613,7.25066345591334,7.03078684915201,6.98275909071408,7.02115483847952,6.91987504501645,6.52030285123616,7.03979914225022
"Q7Z7B0",7.34045813055495,7.2066339225507,7.17652095708873,7.04064875172202,6.98611756364338,6.86121712062011,7.79341505321613,7.29445711599972,7.16586891906997,7.11762991031528,7.12005520144896,7.06061889575246,7.79560982290163,7.2279606085457
"Q86U42",7.39397615317412,7.26758249254469,7.24712509446204,7.25671156118678,7.32038779522305,7.36880034168522,7.03480595887866,7.43827141027536,7.261092931054,7.33933882057106,7.27885088421178,7.28225934314569,7.79560982290163,7.27688459534493
"Q86UP2",7.92323130247022,7.9723482003645,7.54852434440018,7.46128441414481,7.34001085819444,7.66666860308678,7.79341505321613,7.8394006681426,7.76009095157585,7.80363911953978,7.53626070594366,6.94793090518629,7.15420193320596,7.29918935061789
"Q86V81",7.99838607316972,8.16317568416124,8.214114366711,7.94935117512413,7.72701451490056,7.66061481131247,7.49330411263611,8.12263148854612,8.12698084682961,7.96657896833243,8.02939082420782,7.75346311998444,7.2876213994724,7.74820757009406
"Q86VP6",8.26085237020582,8.26552429710904,8.2723938828552,7.90646209611827,7.25865266220897,7.3467294848847,6.89895336727015,8.16443839316189,8.22672814718469,8.30872611681987,8.18719369926543,7.47646546801119,7.22094163729659,7.41062716507202
"Q8IVF2",7.42056356202554,7.44633029856026,7.91698007249556,7.03836061319433,7.26586701017163,7.19471440933905,7.05178202431015,7.3858590758734,7.31664009784066,7.07460757583375,7.58862907674542,7.22557708973394,7.06572218424917,7.2761080268969
"Q8IVL6",7.30788219410172,7.34613081244676,7.2288732536148,7.20239601099782,7.2904885322257,7.51115002140953,7.79341505321613,7.2561578177097,7.45123731299694,7.42137165810402,7.36098864388321,7.11396414895389,7.79560982290163,7.24012850928534
"Q8IWE2",8.06033607578848,8.09180535337748,8.1645823322073,8.06699817785514,8.19123012932053,8.03436867330564,7.1869771699276,8.02913146280199,7.99722221847037,8.21863765796068,8.22073069458221,7.94759342032419,7.23563684607665,7.8477148924072
"Q8N0X7",7.35663405000928,7.28717045229092,7.31094925078307,7.22611413128542,7.22279460861795,7.2452357929268,6.89058994216659,7.31386352269076,7.34545841165778,7.27234318839491,7.30800001532554,7.03239590717194,7.79560982290163,7.20250662834054
"Q8N1F7",7.62991052206359,7.65061999345625,7.63366532949508,7.50361067664741,7.29276038907499,7.315317249887,7.32816548751273,7.5646092001687,7.57196383080311,7.49417888874531,7.55920153065555,7.5152905038047,7.16298020589916,7.29241072874639
"Q8N1G4",7.56409956077075,7.39910417525261,7.35253219137934,7.35543487288566,7.21699075651558,7.30441532228097,7.12847360083187,7.69758564671525,7.44875288943612,7.4803472994492,7.37261923607773,6.95231840331046,7.79560982290163,7.25051584617776
"Q8N556",7.26145844852922,7.24058589514192,7.15092990765382,6.93215905197643,7.20075686370951,7.31374220391491,7.10774534208031,7.34731533814055,7.16528050325422,7.03782957696604,7.10891927157895,7.34406525765654,7.0383973195996,7.38354734378198
"Q8N6T3",7.54798978810265,7.31321099737519,7.47906856735136,7.42665211664555,7.21038849959089,7.31244554828726,6.97319493967683,7.43220636061271,7.58314516126046,7.53128031670703,7.65433541443697,7.2116490721954,6.94949056882817,7.05476046186486
"Q8NBJ5",7.64228463124685,7.57275564165382,7.43211062646926,7.44380763507606,7.43220030638078,7.36222546528484,7.79341505321613,7.47332153375145,7.62658244185657,7.33656409767007,7.43233527810739,7.61396699049253,7.13080504546741,7.24123152106862
"Q8NBJ7",7.37890958394504,7.32629170520259,7.18448412395452,6.9218462954987,7.11658708803689,6.98353654050392,7.32490074199403,7.14521872957817,7.19804187820649,7.13969183811199,7.04289322115614,7.12465338088994,7.79560982290163,7.47493869721949
"Q8NBS9",8.942747985858,8.95284781728778,8.8895100898324,8.89630744194063,8.72459449521039,8.42139963864213,8.47350533998096,8.8089985167662,8.73734062319529,8.86461626074747,8.82219507771417,8.61392035869926,8.40454221384259,8.75021365573172
"Q8NC51",7.79475781312459,8.03765807483209,8.01351936650014,7.92874009235796,8.11085335867994,7.45903379300227,7.28833330484593,7.95533504089641,7.93170916088445,7.91224079820449,7.8740465501604,7.77989592246587,7.46751679178194,7.52716608472659
"Q8NCA5",7.66322168366962,7.57789568778176,7.52675718706535,7.45453094741945,7.40645999883917,7.35748900562617,7.48060397562648,7.65915318912572,7.67820760467546,7.56032293574008,7.50397357730065,7.51388099881673,7.54637913861979,7.40254640366352
"Q8NFH3",7.32538757552893,7.37496119352255,7.49846651797056,7.55804437383353,7.43791998065347,7.20370777915406,7.13856249520917,7.43653490260774,7.44449693835947,7.37866786571716,7.39809240964976,7.37511350843052,7.00189815041656,7.21261570957824
"Q8TDX7",7.7265221158817,7.58296013061164,7.54107235149743,7.23549992914002,7.44691607313074,7.51811012315886,7.36254523730495,7.53979620621788,7.20235042923507,7.5221010094796,7.49455502278142,7.43792626256181,7.04116625582779,7.33305735550604
"Q8TEX9",7.48008295399183,7.51008604394064,7.47503527746067,7.4690981504788,7.44499713246886,7.5177835979949,7.4904190549803,7.43408798808083,7.44456123314452,7.36534250354691,7.49600352753765,7.33413214406885,7.79560982290163,7.38306892558904
"Q8WU90",7.07491304739554,7.14444936332752,7.26068061036062,7.10835829554001,7.00576007231168,6.8899366093053,7.79341505321613,7.16241099840587,7.03203429280101,7.17056195879362,7.08793117442354,7.11777475597207,6.80954159585673,6.93660676074924
"Q8WUH6",7.4179131935141,7.07277611074492,7.33339717489078,7.55504697014766,7.47188579627452,7.5907017836377,7.14045604579361,7.08711402764306,7.28834591101934,7.47400856723325,7.47576898601335,7.15738903592489,6.84562930181646,7.4913374397454
"Q8WUM4",8.41184579889604,8.38366291902126,8.36129839043331,8.21674143349648,8.11959843640052,8.06858865461348,7.3295073477877,8.38561799233818,8.37958777335408,8.31757471382389,8.2434371987219,8.12261702971664,7.83118595446057,7.91958527676942
"Q8WVM8",7.83696575916528,7.87926545086494,7.67658078556383,7.5575045135717,7.22069114512704,7.29277299140581,7.79341505321613,7.71858195089233,7.70099869418412,7.60986477707397,7.66662507583575,7.29830513568981,7.08585927016455,7.27589382896025
"Q8WWI1",8.44368624853972,8.3662076122661,8.38673278190171,8.06113692184108,7.89289247690312,7.84201996196454,7.61587905710344,8.25252865197857,8.09603993381042,8.17390912144513,8.09757546947939,7.95049250432542,7.69537230964534,7.87041298133669
"Q8WWM7",7.19091760781957,7.40459006777,7.38584025261627,7.41628779387972,7.02205436211761,7.38550002400995,7.79341505321613,7.38500744311725,7.78317293011661,7.48963422412575,7.21300684537443,7.03490820137467,6.88215763883424,7.05500316217713
"Q8WX93",8.2334682556569,8.34904995540869,8.35544857674336,8.12957215044277,8.30825766396572,8.54273505094207,8.12830524973523,8.24900781252954,8.22468244287412,8.29775455570147,8.19632299165753,8.1522482722469,7.9321465967777,8.27233995194274
"Q8WXF1",7.55776185711368,7.69047156553158,7.68263704228644,7.42016721945117,7.23465438791328,7.58524789702272,7.31497911986622,7.55146219511074,7.84100593887692,7.5946792875441,7.52019930387675,7.3606562544406,7.79560982290163,7.36677731482726
"Q92499",8.05196279165869,7.97494863141929,7.89485633696952,7.76747276409994,7.6795965221208,7.6381828268335,7.35995126459024,7.89693799773264,7.94179248001378,7.85418302400408,7.79352387123536,7.67038322613977,7.30622755593285,7.29918935061789
"Q92538",6.93260565908129,6.90073009124398,6.98918328263503,6.98399473672569,7.04810755307654,6.92381576622323,7.79341505321613,7.03532816038175,6.89857135126043,6.9928718682287,6.97519412546368,6.68983077059227,7.79560982290163,6.95783370867807
"Q92598",8.50665182739048,8.37070708945819,8.40810384161107,8.39731885521483,7.98660185867562,6.68049897748195,7.31924574249673,8.41647955192181,8.56312262140166,8.49277746664739,8.42128085761531,7.99362035692161,7.41366255638201,7.86676741562924
"Q92616",7.88050890083817,7.85164073042917,7.79437912189718,7.18601110052705,7.31217808552454,6.70280327641166,6.60748004191208,7.91814454405969,7.63303095413697,7.6695714229222,7.5193682435169,6.93936229782109,7.79560982290163,6.99443348399077
"Q92688",7.77343941176296,7.75003055944157,7.87253038359918,7.33370590147491,7.12548463189554,7.20672861076107,7.79341505321613,7.71148119866974,7.64431605765898,7.77534715563294,7.82129681726918,7.27299370251611,7.17129911040852,7.09577412861126
"Q92734",7.87084643125762,7.87504192641803,8.0376015611148,7.45232343702927,7.79868618813652,7.96831572538958,7.58685964689718,7.70739962971643,7.73409414191213,7.94590078576943,7.87559323110576,7.69174680068209,7.50597405525713,7.84078075469148
"Q92747",7.53510675332388,7.38764088065997,7.32999699371487,7.32981629594917,7.23520258834482,7.27961039748669,7.79341505321613,7.68889202280483,7.29658532750965,7.45691173046627,7.25773155041647,6.87765986716213,7.79560982290163,7.18146792487604
"Q92783",6.98535032836141,7.20796049728085,7.17725050536967,7.3771463510017,7.37055888813029,7.24151442530323,7.17902197559073,7.06411443341073,7.15262469488327,7.29751705339039,7.15079236553279,7.13777732006349,6.52030285123616,7.15770492261656
"Q92804",7.25609084917151,7.62363131707319,7.47685068772516,7.23742443897939,6.5893402241466,7.19109971132493,7.79341505321613,7.38845170520635,6.73758352090647,6.9814342133335,7.43282354541742,6.97027545216468,6.76400074582656,6.74218196310594
"Q92820",7.26763394973768,7.44678534205687,7.45803062317186,7.65927422751082,7.30109519714526,7.18781011242584,7.09183552882702,7.38748367399059,7.46051076717385,7.3943805814186,7.48208738066333,7.33962201651986,7.79560982290163,7.29910577346277
"Q92841",8.57094596254142,8.59341026297343,8.22053406932689,7.989297615394,7.79265378130205,7.50279749543664,6.99791911503569,8.55472683118689,8.23410551145335,8.07449357156637,8.27350805555398,7.82280781859788,6.85281120246102,7.51614259809531
"Q92882",7.3621043453328,7.35123714429992,7.12338476986824,7.18304273261125,7.18781799743837,7.25588297499886,7.01886280102691,7.89012771020796,7.31883552910975,7.08114126755997,7.08805488109903,7.10981787638816,6.93939014368507,7.16269230318462
"Q92900",7.72157097104523,7.63529118432991,7.73375663953604,7.32553317845634,6.93821975800405,7.13239140383445,7.83221991414851,7.89333500602933,7.63912327995688,7.56797567613847,7.49647447961568,7.36878275321097,7.79560982290163,7.36384714960855
"Q92905",7.31807623532783,7.17572842866872,7.17712899742368,7.31270283066713,7.07325797470579,6.86121712062011,7.79341505321613,7.26394390027493,7.14192845016765,7.04757767095626,7.06442261234206,7.29581583013217,7.79560982290163,7.15122014335209
"Q92945",8.51256645998231,8.58391065090349,8.58925576308502,8.30513812521975,8.04549624109848,7.66469228094337,7.45199445169783,8.58011791649169,8.45177581962676,8.37232379041707,8.25499650383409,7.82631436569752,6.97684805253276,7.9917510958088
"Q92973",8.01368162262103,8.12997848412652,8.01710776874023,7.96681005495944,7.68038277388804,7.33990049176726,6.98971830513403,8.0103535950348,7.92288305727528,8.10765514645981,8.01066882570386,7.71021031454477,7.26359609248277,7.51126760581029
"Q92974",7.23586034047025,7.26744623457972,7.15187439521885,7.13419936820199,7.28891852092214,7.33716181234078,7.03480595887866,7.21802727567171,7.36090321691528,7.02531348103649,7.23655813705401,7.2624085582769,7.0383973195996,7.21412059347536
"Q93009",7.80538286365815,7.60662579138213,7.30893847220529,7.38455219764712,7.48151452284788,7.38951124756695,7.48425593227743,7.6123471853116,7.54473804632385,7.44349089108852,7.51848929949386,7.5147730768837,7.34909200648968,7.41223064862811
"Q93052",7.44015366525821,7.49445468382493,7.54470806025141,7.44145913914022,7.52324559301055,7.2521701992696,7.79341505321613,7.1764027955255,7.32471332259684,7.64544589857133,7.4978519469883,7.28085510939518,7.24786043746331,7.46828977976388
"Q93062",7.03164423247862,7.0984283332982,7.00021591354708,7.12468882499461,7.02122668675933,7.12194748505842,7.79341505321613,6.82509551249605,7.04505858710022,7.05169429215262,7.27440060770908,7.09877611745278,7.03880709707662,6.94790931819692
"Q969G3",7.39747572182653,7.55698594762634,7.65580080507266,7.45889623703,7.33494068348528,7.48291455765607,7.29112729190366,7.26582228787866,7.56288093882848,7.51615677100388,7.38679362497283,7.44589527896915,7.18933274146536,7.38879214174719
"Q969H8",8.32173897178604,8.34006391244072,8.36031943852837,8.05210991680718,7.94426897987463,7.68336099413807,7.37535368293653,8.20645310804216,8.0857734784376,8.19030265060386,8.363935410516,8.09256138439791,7.65873774956938,8.1882345517983
"Q96A49",7.70893970149938,7.53550738783154,8.05364903864843,7.6672464806936,7.43672476343511,7.07896696154061,7.21713232512512,7.98101840167601,7.57579978667213,7.57466648141272,7.39331211965796,7.63156577628757,7.17702044597837,7.47175064754724
"Q96AC1",7.94097621778153,8.11588777701593,7.89966843035275,7.3730842682597,7.7023199044954,8.11836733290138,7.76684184529426,7.93367819735383,7.78059264059741,7.88014702963048,8.07839259750598,7.88249582176259,7.41787612867644,7.58561682177182
"Q96AE4",8.52270028389819,8.53472619704554,8.60171877378023,8.33990098672237,8.10201275836282,7.89069597740496,7.22667824714402,8.37362352941252,8.31560172860233,8.3015727023427,8.28468604508437,8.2161694082395,7.41256065007906,8.15284047563982
"Q96AT9",6.69255646785834,6.82737271860249,6.7985524866243,6.87019454456648,6.7727059367656,6.85005180747235,6.77619075241224,7.02435359620733,6.65741010220763,6.63869377749959,6.6957475612203,6.76990026673759,6.63585437293112,6.85455357286767
"Q96AY3",8.41716950491217,8.3427275888525,8.39249861203293,8.34619600451888,8.03971176647816,8.20623562268068,8.07446470161292,8.32317582149575,8.19753602778933,8.22236843147564,8.11250618001135,8.12876817927983,7.89753488332514,8.24578354989696
"Q96C19",7.41221237252251,7.48741422616429,7.71321024566634,7.31741009078784,7.14266630063586,7.08260868803839,6.65147945716475,7.65388136315346,7.28973453538189,7.12330873053337,7.12008604223588,6.92633538489135,6.86676672425154,7.15533819575032
"Q96C90",7.88583466513901,7.75946174028106,7.81961891492887,7.59632460650646,7.54520411896502,7.05582845084957,7.20959069378279,7.60066864102156,7.57821935517096,7.58947515670193,8.09152451249317,7.54705575056591,7.3596503021618,7.64107954741313
